log_name,drift_types,change_trace_idx
log_2910_1708943328.xes,sudden,"[(1071, 1071)]"
log_2911_1708943333.xes,,
log_2912_1708943335.xes,,
log_2913_1708943349.xes,sudden,"[(1277, 1277)]"
log_2914_1708943352.xes,"sudden, sudden","[(1890, 1890), (3263, 3263)]"
log_2915_1708943358.xes,sudden,"[(1931, 1931)]"
log_2916_1708943360.xes,,
log_2917_1708943382.xes,"sudden, sudden","[(2003, 2003), (3496, 3496)]"
log_2918_1708943387.xes,"sudden, sudden","[(1720, 1720), (3380, 3380)]"
log_2919_1708943394.xes,,
log_291_1708942855.xes,,
log_2920_1708943395.xes,sudden,"[(1375, 1375)]"
log_2921_1708943397.xes,sudden,"[(1458, 1458)]"
log_2922_1708943400.xes,sudden,"[(1367, 1367)]"
log_2923_1708943402.xes,sudden,"[(1776, 1776)]"
log_2924_1708943403.xes,"sudden, sudden","[(1980, 1980), (3855, 3855)]"
log_2925_1708943413.xes,sudden,"[(3084, 3084)]"
log_2926_1708943425.xes,sudden,"[(3304, 3304)]"
log_2927_1708943223.xes,sudden,"[(1102, 1102)]"
log_2928_1708943226.xes,,
log_2929_1708943233.xes,,
log_292_1708942857.xes,,
log_2930_1708943237.xes,"sudden, sudden, sudden","[(1203, 1203), (2661, 2661), (4512, 4512)]"
log_2931_1708943242.xes,sudden,"[(2210, 2210)]"
log_2932_1708943244.xes,"sudden, sudden, sudden","[(1009, 1009), (2974, 2974), (4989, 4989)]"
log_2933_1708943251.xes,,
log_2934_1708943255.xes,sudden,"[(3639, 3639)]"
log_2935_1708943261.xes,,
log_2936_1708943272.xes,sudden,"[(1260, 1260)]"
log_2937_1708943278.xes,sudden,"[(1435, 1435)]"
log_2938_1708943290.xes,sudden,"[(1914, 1914)]"
log_2939_1708943296.xes,,
log_293_1708942859.xes,,
log_2940_1708943305.xes,,
log_2941_1708943309.xes,"sudden, sudden, sudden","[(1505, 1505), (3119, 3119), (4532, 4532)]"
log_2942_1708943312.xes,,
log_2943_1708943317.xes,,
log_2944_1708943319.xes,,
log_2945_1708943326.xes,"sudden, sudden","[(2031, 2031), (3824, 3824)]"
log_2946_1708943333.xes,,
log_2947_1708943339.xes,,
log_2948_1708943344.xes,,
log_2949_1708943346.xes,sudden,"[(2029, 2029)]"
log_294_1708942866.xes,sudden,"[(1820, 1820)]"
log_2950_1708943349.xes,sudden,"[(1864, 1864)]"
log_2951_1708943354.xes,"sudden, sudden","[(1773, 1773), (2922, 2922)]"
log_2952_1708943357.xes,,
log_2953_1708943362.xes,,
log_2954_1708943363.xes,,
log_2955_1708943367.xes,sudden,"[(1594, 1594)]"
log_2956_1708943377.xes,"sudden, sudden, sudden","[(1740, 1740), (3732, 3732), (5656, 5656)]"
log_2957_1708943383.xes,,
log_2958_1708943391.xes,"sudden, sudden, sudden","[(1287, 1287), (3121, 3121), (5638, 5638)]"
log_2959_1708943397.xes,"sudden, sudden","[(1474, 1474), (3293, 3293)]"
log_295_1708942891.xes,,
log_2960_1708943400.xes,,
log_2961_1708943404.xes,sudden,"[(1137, 1137)]"
log_2962_1708943407.xes,"sudden, sudden","[(1124, 1124), (3105, 3105)]"
log_2963_1708943411.xes,,
log_2964_1708943417.xes,sudden,"[(2547, 2547)]"
log_2965_1708943227.xes,,
log_2966_1708943230.xes,,
log_2967_1708943232.xes,"sudden, gradual","[(2112, 2112), (4278, 5610)]"
log_2968_1708943243.xes,"sudden, sudden","[(2348, 2348), (3565, 3565)]"
log_2969_1708943249.xes,sudden,"[(1762, 1762)]"
log_296_1708942894.xes,,
log_2970_1708943252.xes,,
log_2971_1708943257.xes,sudden,"[(1673, 1673)]"
log_2972_1708943267.xes,sudden,"[(1549, 1549)]"
log_2973_1708943270.xes,sudden,"[(1637, 1637)]"
log_2974_1708943276.xes,,
log_2975_1708943278.xes,"sudden, sudden, sudden","[(1592, 1592), (3375, 3375), (5076, 5076)]"
log_2976_1708943282.xes,,
log_2977_1708943294.xes,sudden,"[(1621, 1621)]"
log_2978_1708943301.xes,gradual,"[(3348, 3415)]"
log_2979_1708943309.xes,,
log_297_1708942895.xes,,
log_2980_1708943314.xes,"sudden, sudden","[(1724, 1724), (3240, 3240)]"
log_2981_1708943318.xes,"sudden, sudden","[(2347, 2347), (4400, 4400)]"
log_2982_1708943322.xes,sudden,"[(1492, 1492)]"
log_2983_1708943323.xes,,
log_2984_1708943325.xes,,
log_2985_1708943328.xes,,
log_2986_1708943329.xes,,
log_2987_1708943330.xes,sudden,"[(3897, 3897)]"
log_2988_1708943333.xes,,
log_2989_1708943342.xes,sudden,"[(1309, 1309)]"
log_298_1708942896.xes,"sudden, sudden","[(1284, 1284), (3106, 3106)]"
log_2990_1708943349.xes,sudden,"[(1559, 1559)]"
log_2991_1708943354.xes,,
log_2992_1708943356.xes,,
log_2993_1708943374.xes,,
log_2994_1708943379.xes,,
log_2995_1708943390.xes,sudden,"[(1347, 1347)]"
log_2996_1708943392.xes,sudden,"[(1316, 1316)]"
log_2997_1708943395.xes,sudden,"[(1227, 1227)]"
log_2998_1708943398.xes,"sudden, sudden, sudden","[(1404, 1404), (3306, 3306), (5569, 5569)]"
log_2999_1708943400.xes,sudden,"[(1956, 1956)]"
log_299_1708942901.xes,"sudden, sudden","[(1335, 1335), (2517, 2517)]"
log_29_1708942856.xes,"sudden, sudden","[(599, 599), (1738, 1738)]"
log_2_1708942735.xes,gradual,"[(762, 859)]"
log_3000_1708943404.xes,"sudden, sudden, sudden","[(1101, 1101), (1926, 1926), (3649, 3649)]"
log_3001_1708943408.xes,,
log_3002_1708943410.xes,"sudden, sudden","[(1283, 1283), (3110, 3110)]"
log_3003_1708943229.xes,,
log_3004_1708943233.xes,sudden,"[(2388, 2388)]"
log_3005_1708943235.xes,sudden,"[(1299, 1299)]"
log_3006_1708943238.xes,"sudden, sudden","[(1527, 1527), (3463, 3463)]"
log_3007_1708943242.xes,,
log_3008_1708943243.xes,sudden,"[(1320, 1320)]"
log_3009_1708943247.xes,,
log_300_1708942903.xes,sudden,"[(1059, 1059)]"
log_3010_1708943249.xes,,
log_3011_1708943251.xes,"sudden, sudden, sudden","[(2136, 2136), (4229, 4229), (6542, 6542)]"
log_3012_1708943265.xes,gradual,"[(724, 883)]"
log_3013_1708943267.xes,,
log_3014_1708943268.xes,"sudden, sudden","[(2005, 2005), (4062, 4062)]"
log_3015_1708943272.xes,sudden,"[(1743, 1743)]"
log_3016_1708943276.xes,sudden,"[(2818, 2818)]"
log_3017_1708943282.xes,sudden,"[(1844, 1844)]"
log_3018_1708943285.xes,,
log_3019_1708943288.xes,sudden,"[(5169, 5169)]"
log_301_1708942905.xes,,
log_3020_1708943297.xes,sudden,"[(2104, 2104)]"
log_3021_1708943304.xes,,
log_3022_1708943307.xes,sudden,"[(1918, 1918)]"
log_3023_1708943309.xes,,
log_3024_1708943310.xes,sudden,"[(1173, 1173)]"
log_3025_1708943312.xes,"sudden, sudden","[(1276, 1276), (3119, 3119)]"
log_3026_1708943315.xes,"sudden, sudden, sudden","[(1890, 1890), (3538, 3538), (5205, 5205)]"
log_3027_1708943321.xes,sudden,"[(6066, 6066)]"
log_3028_1708943339.xes,sudden,"[(2027, 2027)]"
log_3029_1708943351.xes,sudden,"[(1230, 1230)]"
log_302_1708942907.xes,,
log_3030_1708943355.xes,,
log_3031_1708943360.xes,,
log_3032_1708943363.xes,,
log_3033_1708943367.xes,,
log_3034_1708943374.xes,,
log_3035_1708943374.xes,sudden,"[(1434, 1434)]"
log_3036_1708943377.xes,sudden,"[(1487, 1487)]"
log_3037_1708943388.xes,,
log_3038_1708943393.xes,sudden,"[(2273, 2273)]"
log_3039_1708943397.xes,sudden,"[(1102, 1102)]"
log_303_1708942910.xes,"sudden, sudden","[(1287, 1287), (3292, 3292)]"
log_3040_1708943399.xes,,
log_3041_1708943250.xes,,
log_3042_1708943257.xes,sudden,"[(1579, 1579)]"
log_3043_1708943262.xes,"sudden, sudden","[(1567, 1567), (3040, 3040)]"
log_3044_1708943272.xes,"sudden, sudden","[(1367, 1367), (4457, 4457)]"
log_3045_1708943277.xes,sudden,"[(1997, 1997)]"
log_3046_1708943280.xes,"sudden, sudden","[(1221, 1221), (3099, 3099)]"
log_3047_1708943288.xes,"sudden, sudden, sudden","[(1760, 1760), (3755, 3755), (6295, 6295)]"
log_3048_1708943298.xes,,
log_3049_1708943302.xes,,
log_304_1708942915.xes,"sudden, sudden","[(1809, 1809), (3764, 3764)]"
log_3050_1708943307.xes,,
log_3051_1708943319.xes,sudden,"[(1260, 1260)]"
log_3052_1708943334.xes,,
log_3053_1708943341.xes,sudden,"[(1456, 1456)]"
log_3054_1708943343.xes,sudden,"[(1579, 1579)]"
log_3055_1708943362.xes,,
log_3056_1708943370.xes,sudden,"[(1674, 1674)]"
log_3057_1708943372.xes,,
log_3058_1708943374.xes,sudden,"[(1301, 1301)]"
log_3059_1708943382.xes,,
log_305_1708942732.xes,sudden,"[(1410, 1410)]"
log_3060_1708943387.xes,sudden,"[(1294, 1294)]"
log_3061_1708943402.xes,,
log_3062_1708943407.xes,sudden,"[(4039, 4039)]"
log_3063_1708943413.xes,sudden,"[(2024, 2024)]"
log_3064_1708943416.xes,,
log_3065_1708943421.xes,,
log_3066_1708943425.xes,,
log_3067_1708943426.xes,"gradual, sudden","[(2569, 3293), (5924, 5924)]"
log_3068_1708943433.xes,,
log_3069_1708943441.xes,,
log_306_1708942737.xes,,
log_3070_1708943443.xes,,
log_3071_1708943448.xes,"sudden, sudden, sudden","[(1313, 1313), (2835, 2835), (4001, 4001)]"
log_3072_1708943451.xes,,
log_3073_1708943453.xes,"sudden, sudden","[(1913, 1913), (2958, 2958)]"
log_3074_1708943456.xes,sudden,"[(3337, 3337)]"
log_3075_1708943460.xes,sudden,"[(1366, 1366)]"
log_3076_1708943464.xes,,
log_3077_1708943468.xes,sudden,"[(1690, 1690)]"
log_3078_1708943471.xes,,
log_3079_1708943263.xes,,
log_307_1708942745.xes,"sudden, sudden","[(1769, 1769), (3880, 3880)]"
log_3080_1708943273.xes,"sudden, sudden","[(1838, 1838), (3277, 3277)]"
log_3081_1708943279.xes,,
log_3082_1708943282.xes,,
log_3083_1708943284.xes,,
log_3084_1708943287.xes,,
log_3085_1708943291.xes,,
log_3086_1708943294.xes,sudden,"[(1154, 1154)]"
log_3087_1708943298.xes,,
log_3088_1708943305.xes,sudden,"[(1968, 1968)]"
log_3089_1708943311.xes,,
log_308_1708942748.xes,sudden,"[(1183, 1183)]"
log_3090_1708943316.xes,,
log_3091_1708943325.xes,,
log_3092_1708943337.xes,,
log_3093_1708943340.xes,,
log_3094_1708943346.xes,sudden,"[(1817, 1817)]"
log_3095_1708943349.xes,sudden,"[(1562, 1562)]"
log_3096_1708943351.xes,,
log_3097_1708943355.xes,"sudden, sudden","[(1973, 1973), (3437, 3437)]"
log_3098_1708943360.xes,,
log_3099_1708943367.xes,,
log_309_1708942749.xes,sudden,"[(1063, 1063)]"
log_30_1708942861.xes,,
log_3100_1708943368.xes,"sudden, sudden, sudden","[(1722, 1722), (2945, 2945), (4833, 4833)]"
log_3101_1708943371.xes,"sudden, sudden, sudden","[(2277, 2277), (4359, 4359), (6389, 6389)]"
log_3102_1708943378.xes,,
log_3103_1708943379.xes,,
log_3104_1708943381.xes,sudden,"[(2305, 2305)]"
log_3105_1708943388.xes,"sudden, sudden","[(1897, 1897), (3356, 3356)]"
log_3106_1708943395.xes,,
log_3107_1708943401.xes,sudden,"[(1501, 1501)]"
log_3108_1708943405.xes,,
log_3109_1708943407.xes,,
log_310_1708942754.xes,,
log_3110_1708943414.xes,,
log_3111_1708943415.xes,"sudden, sudden","[(1683, 1683), (3701, 3701)]"
log_3112_1708943420.xes,"sudden, sudden","[(1860, 1860), (3903, 3903)]"
log_3113_1708943431.xes,sudden,"[(1038, 1038)]"
log_3114_1708943433.xes,sudden,"[(1885, 1885)]"
log_3115_1708943436.xes,sudden,"[(1789, 1789)]"
log_3116_1708943437.xes,"sudden, sudden","[(2006, 2006), (3388, 3388)]"
log_3117_1708943269.xes,sudden,"[(1054, 1054)]"
log_3118_1708943275.xes,sudden,"[(1941, 1941)]"
log_3119_1708943278.xes,,
log_311_1708942760.xes,sudden,"[(2148, 2148)]"
log_3120_1708943284.xes,"sudden, sudden","[(1373, 1373), (3167, 3167)]"
log_3121_1708943290.xes,sudden,"[(1104, 1104)]"
log_3122_1708943293.xes,,
log_3123_1708943295.xes,sudden,"[(1359, 1359)]"
log_3124_1708943301.xes,sudden,"[(1720, 1720)]"
log_3125_1708943307.xes,,
log_3126_1708943314.xes,"sudden, sudden","[(2026, 2026), (3697, 3697)]"
log_3127_1708943320.xes,"sudden, sudden","[(1985, 1985), (4222, 4222)]"
log_3128_1708943329.xes,,
log_3129_1708943334.xes,sudden,"[(1939, 1939)]"
log_312_1708942768.xes,,
log_3130_1708943337.xes,sudden,"[(1491, 1491)]"
log_3131_1708943342.xes,"sudden, sudden","[(1247, 1247), (2450, 2450)]"
log_3132_1708943345.xes,sudden,"[(1252, 1252)]"
log_3133_1708943348.xes,,
log_3134_1708943350.xes,sudden,"[(2090, 2090)]"
log_3135_1708943353.xes,sudden,"[(1822, 1822)]"
log_3136_1708943355.xes,sudden,"[(1483, 1483)]"
log_3137_1708943368.xes,"sudden, sudden","[(1740, 1740), (3397, 3397)]"
log_3138_1708943372.xes,"sudden, sudden, sudden","[(1340, 1340), (2770, 2770), (4113, 4113)]"
log_3139_1708943375.xes,,
log_313_1708942773.xes,"sudden, sudden, sudden","[(1915, 1915), (3934, 3934), (6188, 6188)]"
log_3140_1708943376.xes,,
log_3141_1708943380.xes,,
log_3142_1708943386.xes,sudden,"[(2015, 2015)]"
log_3143_1708943388.xes,,
log_3144_1708943396.xes,sudden,"[(1593, 1593)]"
log_3145_1708943398.xes,sudden,"[(1278, 1278)]"
log_3146_1708943404.xes,,
log_3147_1708943408.xes,sudden,"[(1942, 1942)]"
log_3148_1708943412.xes,sudden,"[(1715, 1715)]"
log_3149_1708943414.xes,,
log_314_1708942777.xes,,
log_3150_1708943416.xes,,
log_3151_1708943417.xes,,
log_3152_1708943421.xes,,
log_3153_1708943427.xes,sudden,"[(1631, 1631)]"
log_3154_1708943432.xes,sudden,"[(1491, 1491)]"
log_3155_1708943275.xes,"sudden, sudden","[(3716, 3716), (5032, 5032)]"
log_3156_1708943282.xes,sudden,"[(1851, 1851)]"
log_3157_1708943292.xes,sudden,"[(2271, 2271)]"
log_3158_1708943300.xes,sudden,"[(2196, 2196)]"
log_3159_1708943304.xes,"sudden, sudden","[(1756, 1756), (4035, 4035)]"
log_315_1708942783.xes,"sudden, sudden","[(1023, 1023), (4180, 4180)]"
log_3160_1708943308.xes,,
log_3161_1708943317.xes,,
log_3162_1708943318.xes,,
log_3163_1708943323.xes,sudden,"[(1334, 1334)]"
log_3164_1708943330.xes,sudden,"[(1533, 1533)]"
log_3165_1708943333.xes,,
log_3166_1708943336.xes,sudden,"[(1206, 1206)]"
log_3167_1708943342.xes,,
log_3168_1708943348.xes,,
log_3169_1708943352.xes,,
log_316_1708942788.xes,sudden,"[(2121, 2121)]"
log_3170_1708943352.xes,,
log_3171_1708943356.xes,sudden,"[(1133, 1133)]"
log_3172_1708943358.xes,sudden,"[(2295, 2295)]"
log_3173_1708943363.xes,sudden,"[(1189, 1189)]"
log_3174_1708943366.xes,"sudden, sudden","[(1801, 1801), (3084, 3084)]"
log_3175_1708943370.xes,,
log_3176_1708943380.xes,sudden,"[(2007, 2007)]"
log_3177_1708943383.xes,,
log_3178_1708943387.xes,sudden,"[(3124, 3124)]"
log_3179_1708943391.xes,sudden,"[(2086, 2086)]"
log_317_1708942790.xes,,
log_3180_1708943397.xes,"sudden, sudden","[(3275, 3275), (5083, 5083)]"
log_3181_1708943407.xes,,
log_3182_1708943419.xes,"sudden, sudden, sudden","[(1155, 1155), (1973, 1973), (2503, 2503)]"
log_3183_1708943425.xes,,
log_3184_1708943426.xes,sudden,"[(3329, 3329)]"
log_3185_1708943431.xes,,
log_3186_1708943433.xes,,
log_3187_1708943443.xes,,
log_3188_1708943450.xes,sudden,"[(2253, 2253)]"
log_3189_1708943456.xes,,
log_318_1708942796.xes,sudden,"[(2171, 2171)]"
log_3190_1708943458.xes,,
log_3191_1708943462.xes,,
log_3192_1708943464.xes,sudden,"[(1182, 1182)]"
log_3193_1708943282.xes,sudden,"[(3973, 3973)]"
log_3194_1708943289.xes,sudden,"[(3564, 3564)]"
log_3195_1708943293.xes,,
log_3196_1708943296.xes,,
log_3197_1708943299.xes,sudden,"[(3866, 3866)]"
log_3198_1708943301.xes,sudden,"[(2196, 2196)]"
log_3199_1708943306.xes,"sudden, sudden","[(1123, 1123), (3029, 3029)]"
log_319_1708942803.xes,sudden,"[(1484, 1484)]"
log_31_1708942866.xes,,
log_3200_1708943315.xes,,
log_3201_1708943317.xes,,
log_3202_1708943318.xes,"sudden, sudden, sudden","[(1396, 1396), (2812, 2812), (4790, 4790)]"
log_3203_1708943323.xes,,
log_3204_1708943324.xes,"sudden, sudden","[(1286, 1286), (2998, 2998)]"
log_3205_1708943330.xes,sudden,"[(1729, 1729)]"
log_3206_1708943333.xes,"sudden, sudden","[(1965, 1965), (3878, 3878)]"
log_3207_1708943346.xes,,
log_3208_1708943347.xes,,
log_3209_1708943348.xes,sudden,"[(1947, 1947)]"
log_320_1708942805.xes,,
log_3210_1708943370.xes,sudden,"[(2376, 2376)]"
log_3211_1708943379.xes,gradual,"[(3009, 3607)]"
log_3212_1708943385.xes,,
log_3213_1708943390.xes,sudden,"[(1686, 1686)]"
log_3214_1708943396.xes,"sudden, sudden","[(2976, 2976), (4216, 4216)]"
log_3215_1708943399.xes,,
log_3216_1708943404.xes,sudden,"[(3438, 3438)]"
log_3217_1708943413.xes,sudden,"[(1421, 1421)]"
log_3218_1708943419.xes,sudden,"[(1966, 1966)]"
log_3219_1708943424.xes,,
log_321_1708942806.xes,sudden,"[(1108, 1108)]"
log_3220_1708943426.xes,sudden,"[(2311, 2311)]"
log_3221_1708943438.xes,,
log_3222_1708943441.xes,sudden,"[(1917, 1917)]"
log_3223_1708943443.xes,,
log_3224_1708943447.xes,sudden,"[(1601, 1601)]"
log_3225_1708943448.xes,sudden,"[(1625, 1625)]"
log_3226_1708943451.xes,sudden,"[(2769, 2769)]"
log_3227_1708943456.xes,sudden,"[(2002, 2002)]"
log_3228_1708943459.xes,sudden,"[(1055, 1055)]"
log_3229_1708943460.xes,,
log_322_1708942809.xes,sudden,"[(1937, 1937)]"
log_3230_1708943461.xes,gradual,"[(2184, 3553)]"
log_3231_1708943288.xes,sudden,"[(2189, 2189)]"
log_3232_1708943296.xes,sudden,"[(1551, 1551)]"
log_3233_1708943303.xes,,
log_3234_1708943307.xes,sudden,"[(1290, 1290)]"
log_3235_1708943310.xes,,
log_3236_1708943313.xes,sudden,"[(1325, 1325)]"
log_3237_1708943317.xes,sudden,"[(1896, 1896)]"
log_3238_1708943337.xes,sudden,"[(1681, 1681)]"
log_3239_1708943339.xes,sudden,"[(1399, 1399)]"
log_323_1708942817.xes,sudden,"[(1300, 1300)]"
log_3240_1708943339.xes,,
log_3241_1708943340.xes,"sudden, sudden","[(1539, 1539), (3005, 3005)]"
log_3242_1708943343.xes,,
log_3243_1708943354.xes,"gradual, sudden","[(2145, 2858), (5186, 5186)]"
log_3244_1708943369.xes,,
log_3245_1708943377.xes,sudden,"[(1204, 1204)]"
log_3246_1708943380.xes,,
log_3247_1708943384.xes,sudden,"[(1970, 1970)]"
log_3248_1708943387.xes,sudden,"[(1606, 1606)]"
log_3249_1708943389.xes,sudden,"[(1820, 1820)]"
log_324_1708942821.xes,"sudden, sudden","[(3420, 3420), (5272, 5272)]"
log_3250_1708943392.xes,sudden,"[(1346, 1346)]"
log_3251_1708943392.xes,sudden,"[(1953, 1953)]"
log_3252_1708943395.xes,sudden,"[(1374, 1374)]"
log_3253_1708943399.xes,"sudden, sudden","[(1390, 1390), (4573, 4573)]"
log_3254_1708943406.xes,"sudden, sudden, sudden","[(1834, 1834), (3415, 3415), (5264, 5264)]"
log_3255_1708943411.xes,sudden,"[(2901, 2901)]"
log_3256_1708943416.xes,sudden,"[(1096, 1096)]"
log_3257_1708943417.xes,,
log_3258_1708943422.xes,,
log_3259_1708943429.xes,sudden,"[(1331, 1331)]"
log_325_1708942828.xes,,
log_3260_1708943431.xes,,
log_3261_1708943432.xes,,
log_3262_1708943436.xes,,
log_3263_1708943437.xes,sudden,"[(1789, 1789)]"
log_3264_1708943438.xes,sudden,"[(2238, 2238)]"
log_3265_1708943440.xes,,
log_3266_1708943441.xes,sudden,"[(1649, 1649)]"
log_3267_1708943443.xes,sudden,"[(1798, 1798)]"
log_3268_1708943446.xes,"sudden, sudden","[(2507, 2507), (4349, 4349)]"
log_3269_1708943290.xes,sudden,"[(2284, 2284)]"
log_326_1708942837.xes,sudden,"[(1130, 1130)]"
log_3270_1708943294.xes,,
log_3271_1708943297.xes,sudden,"[(1693, 1693)]"
log_3272_1708943305.xes,sudden,"[(1373, 1373)]"
log_3273_1708943308.xes,,
log_3274_1708943312.xes,sudden,"[(1327, 1327)]"
log_3275_1708943316.xes,sudden,"[(1726, 1726)]"
log_3276_1708943318.xes,sudden,"[(2030, 2030)]"
log_3277_1708943325.xes,sudden,"[(2541, 2541)]"
log_3278_1708943331.xes,,
log_3279_1708943334.xes,,
log_327_1708942839.xes,,
log_3280_1708943340.xes,sudden,"[(1958, 1958)]"
log_3281_1708943343.xes,sudden,"[(1730, 1730)]"
log_3282_1708943346.xes,,
log_3283_1708943349.xes,sudden,"[(2205, 2205)]"
log_3284_1708943355.xes,,
log_3285_1708943358.xes,,
log_3286_1708943364.xes,,
log_3287_1708943366.xes,,
log_3288_1708943375.xes,,
log_3289_1708943378.xes,,
log_328_1708942841.xes,,
log_3290_1708943380.xes,"sudden, sudden","[(1095, 1095), (2945, 2945)]"
log_3291_1708943384.xes,,
log_3292_1708943392.xes,sudden,"[(1855, 1855)]"
log_3293_1708943396.xes,"sudden, sudden","[(2359, 2359), (3941, 3941)]"
log_3294_1708943403.xes,sudden,"[(1944, 1944)]"
log_3295_1708943405.xes,,
log_3296_1708943411.xes,"sudden, sudden, sudden","[(1618, 1618), (3733, 3733), (5629, 5629)]"
log_3297_1708943417.xes,sudden,"[(1367, 1367)]"
log_3298_1708943419.xes,"sudden, sudden","[(1226, 1226), (4966, 4966)]"
log_3299_1708943439.xes,"sudden, sudden","[(1208, 1208), (4681, 4681)]"
log_329_1708942844.xes,,
log_32_1708942875.xes,,
log_3300_1708943445.xes,,
log_3301_1708943446.xes,"sudden, sudden, sudden","[(1809, 1809), (3245, 3245), (4852, 4852)]"
log_3302_1708943449.xes,,
log_3303_1708943453.xes,,
log_3304_1708943464.xes,,
log_3305_1708943466.xes,"sudden, sudden, sudden","[(1542, 1542), (3313, 3313), (5053, 5053)]"
log_3306_1708943469.xes,,
log_3307_1708943292.xes,,
log_3308_1708943297.xes,"sudden, sudden","[(2121, 2121), (4097, 4097)]"
log_3309_1708943301.xes,,
log_330_1708942850.xes,sudden,"[(1254, 1254)]"
log_3310_1708943302.xes,"sudden, sudden","[(1200, 1200), (2540, 2540)]"
log_3311_1708943308.xes,,
log_3312_1708943312.xes,,
log_3313_1708943319.xes,sudden,"[(2215, 2215)]"
log_3314_1708943322.xes,,
log_3315_1708943334.xes,sudden,"[(1845, 1845)]"
log_3316_1708943339.xes,sudden,"[(1898, 1898)]"
log_3317_1708943342.xes,"sudden, sudden","[(1977, 1977), (3645, 3645)]"
log_3318_1708943346.xes,,
log_3319_1708943356.xes,sudden,"[(1144, 1144)]"
log_331_1708942851.xes,"sudden, sudden","[(1879, 1879), (3589, 3589)]"
log_3320_1708943362.xes,,
log_3321_1708943363.xes,sudden,"[(1161, 1161)]"
log_3322_1708943365.xes,"sudden, sudden","[(1922, 1922), (3667, 3667)]"
log_3323_1708943370.xes,"sudden, sudden","[(1366, 1366), (3304, 3304)]"
log_3324_1708943375.xes,sudden,"[(1824, 1824)]"
log_3325_1708943378.xes,sudden,"[(3873, 3873)]"
log_3326_1708943387.xes,,
log_3327_1708943391.xes,sudden,"[(1571, 1571)]"
log_3328_1708943399.xes,sudden,"[(1062, 1062)]"
log_3329_1708943406.xes,"sudden, sudden","[(1372, 1372), (3361, 3361)]"
log_332_1708942857.xes,sudden,"[(4405, 4405)]"
log_3330_1708943409.xes,sudden,"[(1580, 1580)]"
log_3331_1708943422.xes,,
log_3332_1708943426.xes,sudden,"[(1211, 1211)]"
log_3333_1708943428.xes,,
log_3334_1708943438.xes,,
log_3335_1708943440.xes,"gradual, sudden","[(3103, 3703), (5561, 5561)]"
log_3336_1708943453.xes,sudden,"[(1720, 1720)]"
log_3337_1708943456.xes,sudden,"[(2083, 2083)]"
log_3338_1708943458.xes,sudden,"[(2009, 2009)]"
log_3339_1708943461.xes,,
log_333_1708942871.xes,"sudden, sudden, sudden","[(1919, 1919), (3275, 3275), (4805, 4805)]"
log_3340_1708943464.xes,sudden,"[(1324, 1324)]"
log_3341_1708943470.xes,,
log_3342_1708943476.xes,sudden,"[(5125, 5125)]"
log_3343_1708943478.xes,,
log_3344_1708943480.xes,,
log_3345_1708943293.xes,,
log_3346_1708943295.xes,,
log_3347_1708943298.xes,"sudden, sudden","[(1278, 1278), (2816, 2816)]"
log_3348_1708943302.xes,"sudden, sudden","[(1545, 1545), (3501, 3501)]"
log_3349_1708943307.xes,,
log_334_1708942888.xes,,
log_3350_1708943312.xes,,
log_3351_1708943318.xes,"sudden, sudden","[(2097, 2097), (4123, 4123)]"
log_3352_1708943323.xes,sudden,"[(1714, 1714)]"
log_3353_1708943325.xes,sudden,"[(1715, 1715)]"
log_3354_1708943327.xes,sudden,"[(1798, 1798)]"
log_3355_1708943330.xes,"sudden, sudden","[(1716, 1716), (3459, 3459)]"
log_3356_1708943337.xes,sudden,"[(1381, 1381)]"
log_3357_1708943342.xes,,
log_3358_1708943344.xes,sudden,"[(2306, 2306)]"
log_3359_1708943350.xes,,
log_335_1708942900.xes,,
log_3360_1708943356.xes,,
log_3361_1708943362.xes,sudden,"[(2160, 2160)]"
log_3362_1708943371.xes,,
log_3363_1708943375.xes,,
log_3364_1708943376.xes,,
log_3365_1708943381.xes,"sudden, sudden","[(1412, 1412), (2971, 2971)]"
log_3366_1708943386.xes,,
log_3367_1708943390.xes,sudden,"[(1481, 1481)]"
log_3368_1708943393.xes,,
log_3369_1708943395.xes,,
log_336_1708942910.xes,sudden,"[(1666, 1666)]"
log_3370_1708943398.xes,,
log_3371_1708943403.xes,,
log_3372_1708943406.xes,sudden,"[(1972, 1972)]"
log_3373_1708943409.xes,sudden,"[(1539, 1539)]"
log_3374_1708943411.xes,sudden,"[(1391, 1391)]"
log_3375_1708943416.xes,,
log_3376_1708943421.xes,"sudden, sudden","[(1673, 1673), (3610, 3610)]"
log_3377_1708943431.xes,"sudden, sudden","[(1544, 1544), (3430, 3430)]"
log_3378_1708943438.xes,sudden,"[(1907, 1907)]"
log_3379_1708943440.xes,sudden,"[(1314, 1314)]"
log_337_1708942912.xes,"sudden, sudden","[(1436, 1436), (3415, 3415)]"
log_3380_1708943441.xes,,
log_3381_1708943442.xes,,
log_3382_1708943446.xes,sudden,"[(1646, 1646)]"
log_3383_1708943298.xes,,
log_3384_1708943304.xes,"sudden, sudden","[(1197, 1197), (3165, 3165)]"
log_3385_1708943310.xes,sudden,"[(4248, 4248)]"
log_3386_1708943313.xes,,
log_3387_1708943314.xes,sudden,"[(2445, 2445)]"
log_3388_1708943315.xes,,
log_3389_1708943321.xes,,
log_338_1708942916.xes,sudden,"[(1345, 1345)]"
