,log_name,drift_or_noise_id,drift_type,drift_attribute,change_trace_index,change_type,drift_traces_index
252,log_169_1708942448.xes,drift_3,gradual,change_info_1,"[161, 161, 171, 171]",gradual,"[5448, 5803]"
253,log_170_1708942451.xes,drift_1,sudden,change_info_1,"[40, 40, 40, 40]",sudden,[1485]
254,log_170_1708942451.xes,drift_2,sudden,change_info_1,"[90, 90, 90, 90]",sudden,[3410]
255,log_170_1708942451.xes,drift_3,gradual,change_info_1,"[142, 142, 157, 157]",gradual,"[5377, 5930]"
256,log_171_1708942453.xes,drift_1,gradual,change_info_1,"[86, 86, 109, 109]",gradual,"[1802, 2284]"
257,log_174_1708942458.xes,drift_1,sudden,change_info_1,"[89, 89, 89, 89]",sudden,[1155]
258,log_175_1708942459.xes,drift_1,gradual,change_info_1,"[67, 67, 85, 85]",gradual,"[1942, 2444]"
259,log_175_1708942459.xes,drift_2,sudden,change_info_1,"[150, 150, 150, 150]",sudden,[4332]
260,log_177_1708942464.xes,drift_1,sudden,change_info_1,"[44, 44, 44, 44]",sudden,[1391]
261,log_177_1708942464.xes,drift_2,sudden,change_info_1,"[106, 106, 106, 106]",sudden,[3376]
262,log_177_1708942464.xes,drift_3,gradual,change_info_1,"[151, 151, 169, 169]",gradual,"[4829, 5399]"
263,log_178_1708942467.xes,drift_1,gradual,change_info_1,"[48, 48, 68, 68]",gradual,"[1272, 1831]"
264,log_178_1708942467.xes,drift_2,gradual,change_info_1,"[140, 140, 160, 160]",gradual,"[3761, 4312]"
265,log_181_1708942473.xes,drift_1,gradual,change_info_1,"[103, 103, 121, 121]",gradual,"[1953, 2295]"
266,log_183_1708942479.xes,drift_1,gradual,change_info_1,"[42, 42, 55, 55]",gradual,"[1677, 2195]"
267,log_183_1708942479.xes,drift_2,gradual,change_info_1,"[94, 94, 105, 105]",gradual,"[3753, 4163]"
268,log_183_1708942479.xes,drift_3,gradual,change_info_1,"[154, 154, 168, 168]",gradual,"[6156, 6708]"
269,log_184_1708942481.xes,drift_1,sudden,change_info_1,"[37, 37, 37, 37]",sudden,[1136]
270,log_184_1708942481.xes,drift_2,gradual,change_info_1,"[72, 72, 82, 82]",gradual,"[2216, 2533]"
271,log_184_1708942481.xes,drift_3,gradual,change_info_1,"[140, 140, 152, 152]",gradual,"[4312, 4692]"
272,log_185_1708942482.xes,drift_1,sudden,change_info_1,"[45, 45, 45, 45]",sudden,[1433]
273,log_185_1708942482.xes,drift_2,sudden,change_info_1,"[89, 89, 89, 89]",sudden,[2843]
274,log_185_1708942482.xes,drift_3,sudden,change_info_1,"[151, 151, 151, 151]",sudden,[4832]
275,log_186_1708942484.xes,drift_1,gradual,change_info_1,"[92, 92, 109, 109]",gradual,"[1835, 2178]"
276,log_188_1708942488.xes,drift_1,gradual,change_info_1,"[99, 99, 122, 122]",gradual,"[1677, 2069]"
277,log_189_1708942489.xes,drift_1,sudden,change_info_1,"[111, 111, 111, 111]",sudden,[1884]
278,log_190_1708942490.xes,drift_1,gradual,change_info_1,"[46, 46, 61, 61]",gradual,"[1514, 2013]"
279,log_190_1708942490.xes,drift_2,sudden,change_info_1,"[98, 98, 98, 98]",sudden,[3212]
280,log_190_1708942490.xes,drift_3,sudden,change_info_1,"[155, 155, 155, 155]",sudden,[5107]
281,log_192_1708942495.xes,drift_1,gradual,change_info_1,"[45, 45, 58, 58]",gradual,"[1297, 1668]"
282,log_192_1708942495.xes,drift_2,gradual,change_info_1,"[124, 124, 136, 136]",gradual,"[3573, 3923]"
283,log_193_1708942497.xes,drift_1,sudden,change_info_1,"[87, 87, 87, 87]",sudden,[1391]
284,log_195_1708942500.xes,drift_1,gradual,change_info_1,"[91, 91, 111, 111]",gradual,"[1807, 2213]"
285,log_196_1708942500.xes,drift_1,sudden,change_info_1,"[104, 104, 104, 104]",sudden,[1659]
286,log_197_1708942502.xes,drift_1,sudden,change_info_1,"[75, 75, 75, 75]",sudden,[1641]
287,log_197_1708942502.xes,drift_2,sudden,change_info_1,"[148, 148, 148, 148]",sudden,[3235]
288,log_198_1708942504.xes,drift_1,sudden,change_info_1,"[57, 57, 57, 57]",sudden,[1133]
289,log_198_1708942504.xes,drift_2,sudden,change_info_1,"[157, 157, 157, 157]",sudden,[3122]
290,log_199_1708942506.xes,drift_1,sudden,change_info_1,"[72, 72, 72, 72]",sudden,[1580]
291,log_199_1708942506.xes,drift_2,gradual,change_info_1,"[137, 137, 159, 159]",gradual,"[3009, 3498]"
292,log_202_1708942512.xes,drift_1,gradual,change_info_1,"[51, 51, 70, 70]",gradual,"[1580, 2153]"
293,log_202_1708942512.xes,drift_2,sudden,change_info_1,"[116, 116, 116, 116]",sudden,[3585]
294,log_202_1708942512.xes,drift_3,gradual,change_info_1,"[158, 158, 168, 168]",gradual,"[4871, 5179]"
295,log_203_1708942520.xes,drift_1,sudden,change_info_1,"[35, 35, 35, 35]",sudden,[1023]
296,log_203_1708942520.xes,drift_2,sudden,change_info_1,"[84, 84, 84, 84]",sudden,[2499]
297,log_203_1708942520.xes,drift_3,sudden,change_info_1,"[145, 145, 145, 145]",sudden,[4342]
298,log_204_1708942525.xes,drift_1,sudden,change_info_1,"[42, 42, 42, 42]",sudden,[1155]
299,log_204_1708942525.xes,drift_2,gradual,change_info_1,"[111, 111, 130, 130]",gradual,"[3092, 3629]"
300,log_204_1708942525.xes,drift_3,sudden,change_info_1,"[169, 169, 169, 169]",sudden,[4710]
301,log_207_1708942531.xes,drift_1,gradual,change_info_1,"[42, 42, 62, 62]",gradual,"[1116, 1658]"
302,log_207_1708942531.xes,drift_2,gradual,change_info_1,"[129, 129, 144, 144]",gradual,"[3481, 3879]"
303,log_208_1708942534.xes,drift_1,sudden,change_info_1,"[34, 34, 34, 34]",sudden,[1087]
304,log_208_1708942534.xes,drift_2,sudden,change_info_1,"[83, 83, 83, 83]",sudden,[2627]
305,log_208_1708942534.xes,drift_3,sudden,change_info_1,"[142, 142, 142, 142]",sudden,[4529]
306,log_210_1708942535.xes,drift_1,sudden,change_info_1,"[67, 67, 67, 67]",sudden,[1861]
307,log_210_1708942535.xes,drift_2,sudden,change_info_1,"[113, 113, 113, 113]",sudden,[3164]
308,log_210_1708942535.xes,drift_3,sudden,change_info_1,"[165, 165, 165, 165]",sudden,[4608]
309,log_211_1708942537.xes,drift_1,gradual,change_info_1,"[54, 54, 65, 65]",gradual,"[1615, 1932]"
310,log_211_1708942537.xes,drift_2,sudden,change_info_1,"[101, 101, 101, 101]",sudden,[3015]
311,log_211_1708942537.xes,drift_3,gradual,change_info_1,"[152, 152, 163, 163]",gradual,"[4545, 4871]"
312,log_212_1708942538.xes,drift_1,sudden,change_info_1,"[95, 95, 95, 95]",sudden,[1601]
313,log_214_1708942540.xes,drift_1,sudden,change_info_1,"[89, 89, 89, 89]",sudden,[1244]
314,log_215_1708942542.xes,drift_1,sudden,change_info_1,"[111, 111, 111, 111]",sudden,[1437]
315,log_216_1708942544.xes,drift_1,gradual,change_info_1,"[80, 80, 99, 99]",gradual,"[1358, 1669]"
316,log_217_1708942546.xes,drift_1,sudden,change_info_1,"[38, 38, 38, 38]",sudden,[1006]
317,log_217_1708942546.xes,drift_2,sudden,change_info_1,"[96, 96, 96, 96]",sudden,[2574]
318,log_217_1708942546.xes,drift_3,gradual,change_info_1,"[140, 140, 152, 152]",gradual,"[3763, 4093]"
319,log_219_1708942550.xes,drift_1,sudden,change_info_1,"[126, 126, 126, 126]",sudden,[1887]
320,log_220_1708942551.xes,drift_1,sudden,change_info_1,"[44, 44, 44, 44]",sudden,[1567]
321,log_220_1708942551.xes,drift_2,gradual,change_info_1,"[95, 95, 108, 108]",gradual,"[3402, 3872]"
322,log_220_1708942551.xes,drift_3,sudden,change_info_1,"[147, 147, 147, 147]",sudden,[5267]
323,log_222_1708942560.xes,drift_1,gradual,change_info_1,"[43, 43, 55, 55]",gradual,"[1453, 1858]"
324,log_222_1708942560.xes,drift_2,sudden,change_info_1,"[99, 99, 99, 99]",sudden,[3343]
325,log_222_1708942560.xes,drift_3,gradual,change_info_1,"[149, 149, 164, 164]",gradual,"[5038, 5569]"
326,log_223_1708942563.xes,drift_1,sudden,change_info_1,"[40, 40, 40, 40]",sudden,[1270]
327,log_223_1708942563.xes,drift_2,gradual,change_info_1,"[100, 100, 117, 117]",gradual,"[3171, 3740]"
328,log_223_1708942563.xes,drift_3,gradual,change_info_1,"[149, 149, 161, 161]",gradual,"[4753, 5122]"
329,log_225_1708942568.xes,drift_1,sudden,change_info_1,"[45, 45, 45, 45]",sudden,[1435]
330,log_225_1708942568.xes,drift_2,sudden,change_info_1,"[90, 90, 90, 90]",sudden,[2870]
331,log_225_1708942568.xes,drift_3,sudden,change_info_1,"[152, 152, 152, 152]",sudden,[4864]
332,log_226_1708942571.xes,drift_1,sudden,change_info_1,"[40, 40, 40, 40]",sudden,[1231]
333,log_226_1708942571.xes,drift_2,sudden,change_info_1,"[77, 77, 77, 77]",sudden,[2363]
334,log_226_1708942571.xes,drift_3,gradual,change_info_1,"[120, 120, 139, 139]",gradual,"[3702, 4288]"
335,log_228_1708942575.xes,drift_1,sudden,change_info_1,"[48, 48, 48, 48]",sudden,[1562]
336,log_228_1708942575.xes,drift_2,sudden,change_info_1,"[101, 101, 101, 101]",sudden,[3315]
337,log_228_1708942575.xes,drift_3,gradual,change_info_1,"[146, 146, 156, 156]",gradual,"[4795, 5143]"
338,log_229_1708942579.xes,drift_1,gradual,change_info_1,"[69, 69, 82, 82]",gradual,"[1979, 2352]"
339,log_229_1708942579.xes,drift_2,sudden,change_info_1,"[144, 144, 144, 144]",sudden,[4162]
340,log_231_1708942588.xes,drift_1,sudden,change_info_1,"[58, 58, 58, 58]",sudden,[1095]
341,log_231_1708942588.xes,drift_2,gradual,change_info_1,"[119, 119, 137, 137]",gradual,"[2244, 2591]"
342,log_232_1708942590.xes,drift_1,gradual,change_info_1,"[67, 67, 80, 80]",gradual,"[1670, 1990]"
343,log_232_1708942590.xes,drift_2,sudden,change_info_1,"[144, 144, 144, 144]",sudden,[3595]
344,log_236_1708942599.xes,drift_1,sudden,change_info_1,"[50, 50, 50, 50]",sudden,[1088]
345,log_236_1708942599.xes,drift_2,gradual,change_info_1,"[129, 129, 143, 143]",gradual,"[2829, 3146]"
346,log_237_1708942601.xes,drift_1,gradual,change_info_1,"[72, 72, 90, 90]",gradual,"[1932, 2415]"
347,log_237_1708942601.xes,drift_2,sudden,change_info_1,"[136, 136, 136, 136]",sudden,[3651]
348,log_238_1708942603.xes,drift_1,gradual,change_info_1,"[102, 102, 139, 139]",gradual,"[1628, 2215]"
349,log_239_1708942605.xes,drift_1,gradual,change_info_1,"[112, 112, 111, 111]",gradual,"[1776, 2135]"
350,log_241_1708942609.xes,drift_1,gradual,change_info_1,"[64, 64, 63, 63]",gradual,"[1449, 1938]"
351,log_241_1708942609.xes,drift_2,sudden,change_info_1,"[150, 150, 150, 150]",sudden,[3429]
352,log_242_1708942611.xes,drift_1,sudden,change_info_1,"[44, 44, 44, 44]",sudden,[1261]
353,log_242_1708942611.xes,drift_2,sudden,change_info_1,"[97, 97, 97, 97]",sudden,[2792]
354,log_242_1708942611.xes,drift_3,gradual,change_info_1,"[131, 131, 151, 151]",gradual,"[3795, 4352]"
355,log_246_1708942620.xes,drift_1,sudden,change_info_1,"[57, 57, 57, 57]",sudden,[1694]
356,log_246_1708942620.xes,drift_2,sudden,change_info_1,"[96, 96, 96, 96]",sudden,[2880]
357,log_246_1708942620.xes,drift_3,gradual,change_info_1,"[139, 139, 155, 155]",gradual,"[4152, 4635]"
358,log_248_1708942627.xes,drift_1,sudden,change_info_1,"[65, 65, 65, 65]",sudden,[1358]
359,log_248_1708942627.xes,drift_2,sudden,change_info_1,"[146, 146, 146, 146]",sudden,[3049]
360,log_250_1708942629.xes,drift_1,sudden,change_info_1,"[69, 69, 69, 69]",sudden,[1905]
361,log_250_1708942629.xes,drift_2,sudden,change_info_1,"[140, 140, 140, 140]",sudden,[3896]
362,log_252_1708942635.xes,drift_1,sudden,change_info_1,"[50, 50, 50, 50]",sudden,[1185]
363,log_252_1708942635.xes,drift_2,gradual,change_info_1,"[127, 127, 144, 144]",gradual,"[3038, 3455]"
364,log_253_1708942448.xes,drift_1,sudden,change_info_1,"[61, 61, 61, 61]",sudden,[1326]
365,log_253_1708942448.xes,drift_2,sudden,change_info_1,"[110, 110, 110, 110]",sudden,[2420]
366,log_255_1708942454.xes,drift_1,sudden,change_info_1,"[135, 135, 135, 135]",sudden,[1877]
367,log_259_1708942458.xes,drift_1,sudden,change_info_1,"[114, 114, 114, 114]",sudden,[1244]
368,log_261_1708942460.xes,drift_1,sudden,change_info_1,"[61, 61, 61, 61]",sudden,[1882]
369,log_261_1708942460.xes,drift_2,sudden,change_info_1,"[105, 105, 105, 105]",sudden,[3226]
370,log_261_1708942460.xes,drift_3,sudden,change_info_1,"[153, 153, 153, 153]",sudden,[4733]
371,log_262_1708942464.xes,drift_1,sudden,change_info_1,"[63, 63, 63, 63]",sudden,[1366]
372,log_262_1708942464.xes,drift_2,sudden,change_info_1,"[129, 129, 129, 129]",sudden,[2822]
373,log_263_1708942468.xes,drift_1,sudden,change_info_1,"[115, 115, 115, 115]",sudden,[1606]
374,log_264_1708942470.xes,drift_1,sudden,change_info_1,"[49, 49, 49, 49]",sudden,[1551]
375,log_264_1708942470.xes,drift_2,sudden,change_info_1,"[87, 87, 87, 87]",sudden,[2781]
376,log_264_1708942470.xes,drift_3,sudden,change_info_1,"[147, 147, 147, 147]",sudden,[4685]
377,log_265_1708942478.xes,drift_1,sudden,change_info_1,"[72, 72, 72, 72]",sudden,[1078]
378,log_266_1708942482.xes,drift_1,sudden,change_info_1,"[55, 55, 55, 55]",sudden,[1521]
379,log_266_1708942482.xes,drift_2,sudden,change_info_1,"[120, 120, 120, 120]",sudden,[3334]
380,log_266_1708942482.xes,drift_3,sudden,change_info_1,"[159, 159, 159, 159]",sudden,[4431]
381,log_267_1708942484.xes,drift_1,gradual,change_info_1,"[44, 44, 63, 63]",gradual,"[1086, 1560]"
382,log_267_1708942484.xes,drift_2,gradual,change_info_1,"[131, 131, 148, 148]",gradual,"[3265, 3698]"
383,log_269_1708942488.xes,drift_1,sudden,change_info_1,"[78, 78, 78, 78]",sudden,[1872]
384,log_269_1708942488.xes,drift_2,sudden,change_info_1,"[140, 140, 140, 140]",sudden,[3360]
385,log_270_1708942490.xes,drift_1,gradual,change_info_1,"[92, 92, 91, 91]",gradual,"[1729, 2157]"
386,log_271_1708942491.xes,drift_1,gradual,change_info_1,"[80, 80, 110, 110]",gradual,"[1273, 1748]"
387,log_272_1708942493.xes,drift_1,gradual,change_info_1,"[39, 39, 51, 51]",gradual,"[1309, 1723]"
388,log_272_1708942493.xes,drift_2,sudden,change_info_1,"[107, 107, 107, 107]",sudden,[3605]
389,log_272_1708942493.xes,drift_3,gradual,change_info_1,"[142, 142, 159, 159]",gradual,"[4814, 5403]"
390,log_273_1708942498.xes,drift_1,gradual,change_info_1,"[44, 44, 56, 56]",gradual,"[1491, 1897]"
391,log_273_1708942498.xes,drift_2,sudden,change_info_1,"[107, 107, 107, 107]",sudden,[3625]
392,log_273_1708942498.xes,drift_3,sudden,change_info_1,"[159, 159, 159, 159]",sudden,[5395]
393,log_274_1708942499.xes,drift_1,sudden,change_info_1,"[87, 87, 87, 87]",sudden,[1293]
394,log_275_1708942501.xes,drift_1,sudden,change_info_1,"[103, 103, 103, 103]",sudden,[1537]
395,log_276_1708942502.xes,drift_1,sudden,change_info_1,"[103, 103, 103, 103]",sudden,[1433]
396,log_277_1708942503.xes,drift_1,gradual,change_info_1,"[85, 85, 105, 105]",gradual,"[1698, 2097]"
397,log_278_1708942506.xes,drift_1,sudden,change_info_1,"[120, 120, 120, 120]",sudden,[1671]
398,log_280_1708942510.xes,drift_1,sudden,change_info_1,"[114, 114, 114, 114]",sudden,[1481]
399,log_281_1708942511.xes,drift_1,sudden,change_info_1,"[68, 68, 68, 68]",sudden,[1683]
400,log_281_1708942511.xes,drift_2,gradual,change_info_1,"[147, 147, 146, 146]",gradual,"[3650, 4011]"
401,log_283_1708942514.xes,drift_1,sudden,change_info_1,"[56, 56, 56, 56]",sudden,[1818]
402,log_283_1708942514.xes,drift_2,gradual,change_info_1,"[101, 101, 112, 112]",gradual,"[3321, 3690]"
403,log_283_1708942514.xes,drift_3,gradual,change_info_1,"[144, 144, 156, 156]",gradual,"[4721, 5146]"
404,log_284_1708942518.xes,drift_1,sudden,change_info_1,"[50, 50, 50, 50]",sudden,[1631]
405,log_284_1708942518.xes,drift_2,gradual,change_info_1,"[97, 97, 113, 113]",gradual,"[3194, 3722]"
406,log_284_1708942518.xes,drift_3,sudden,change_info_1,"[164, 164, 164, 164]",sudden,[5381]
407,log_286_1708942521.xes,drift_1,sudden,change_info_1,"[107, 107, 107, 107]",sudden,[1491]
408,log_287_1708942523.xes,drift_1,gradual,change_info_1,"[67, 67, 93, 93]",gradual,"[1128, 1565]"
409,log_289_1708942525.xes,drift_1,gradual,change_info_1,"[46, 46, 45, 45]",gradual,"[1395, 1726]"
410,log_289_1708942525.xes,drift_2,gradual,change_info_1,"[93, 93, 105, 105]",gradual,"[2866, 3234]"
411,log_289_1708942525.xes,drift_3,sudden,change_info_1,"[155, 155, 155, 155]",sudden,[4776]
412,log_290_1708942528.xes,drift_1,sudden,change_info_1,"[95, 95, 95, 95]",sudden,[1694]
413,log_291_1708942529.xes,drift_1,gradual,change_info_1,"[52, 52, 61, 61]",gradual,"[1763, 2070]"
414,log_291_1708942529.xes,drift_2,sudden,change_info_1,"[108, 108, 108, 108]",sudden,[3669]
415,log_291_1708942529.xes,drift_3,gradual,change_info_1,"[160, 160, 172, 172]",gradual,"[5429, 5841]"
416,log_295_1708942536.xes,drift_1,gradual,change_info_1,"[49, 49, 66, 66]",gradual,"[1647, 2232]"
417,log_295_1708942536.xes,drift_2,sudden,change_info_1,"[119, 119, 119, 119]",sudden,[4024]
418,log_295_1708942536.xes,drift_3,sudden,change_info_1,"[166, 166, 166, 166]",sudden,[5642]
419,log_296_1708942538.xes,drift_1,sudden,change_info_1,"[57, 57, 57, 57]",sudden,[1875]
420,log_296_1708942538.xes,drift_2,gradual,change_info_1,"[112, 112, 127, 127]",gradual,"[3694, 4182]"
421,log_296_1708942538.xes,drift_3,sudden,change_info_1,"[165, 165, 165, 165]",sudden,[5422]
422,log_297_1708942543.xes,drift_1,gradual,change_info_1,"[36, 36, 49, 49]",gradual,"[1318, 1793]"
423,log_297_1708942543.xes,drift_2,gradual,change_info_1,"[103, 103, 115, 115]",gradual,"[3781, 4239]"
424,log_297_1708942543.xes,drift_3,gradual,change_info_1,"[152, 152, 166, 166]",gradual,"[5623, 6128]"
425,log_298_1708942546.xes,drift_1,gradual,change_info_1,"[53, 53, 66, 66]",gradual,"[1948, 2411]"
426,log_298_1708942546.xes,drift_2,gradual,change_info_1,"[111, 111, 120, 120]",gradual,"[4078, 4416]"
427,log_298_1708942546.xes,drift_3,gradual,change_info_1,"[149, 149, 159, 159]",gradual,"[5487, 5881]"
428,log_300_1708942550.xes,drift_1,gradual,change_info_1,"[51, 51, 67, 67]",gradual,"[1152, 1538]"
429,log_300_1708942550.xes,drift_2,gradual,change_info_1,"[134, 134, 149, 149]",gradual,"[3062, 3420]"
430,log_301_1708942552.xes,drift_1,gradual,change_info_1,"[48, 48, 63, 63]",gradual,"[1761, 2330]"
431,log_301_1708942552.xes,drift_2,sudden,change_info_1,"[111, 111, 111, 111]",sudden,[4079]
432,log_301_1708942552.xes,drift_3,sudden,change_info_1,"[154, 154, 154, 154]",sudden,[5675]
433,log_302_1708942555.xes,drift_1,gradual,change_info_1,"[41, 41, 53, 53]",gradual,"[1457, 1882]"
434,log_302_1708942555.xes,drift_2,sudden,change_info_1,"[106, 106, 106, 106]",sudden,[3804]
435,log_302_1708942555.xes,drift_3,gradual,change_info_1,"[145, 145, 161, 161]",gradual,"[5200, 5793]"
436,log_303_1708942557.xes,drift_1,sudden,change_info_1,"[46, 46, 46, 46]",sudden,[1329]
437,log_303_1708942557.xes,drift_2,sudden,change_info_1,"[95, 95, 95, 95]",sudden,[2749]
438,log_303_1708942557.xes,drift_3,gradual,change_info_1,"[144, 144, 160, 160]",gradual,"[4168, 4631]"
439,log_304_1708942562.xes,drift_1,sudden,change_info_1,"[52, 52, 52, 52]",sudden,[1560]
440,log_304_1708942562.xes,drift_2,gradual,change_info_1,"[89, 89, 99, 99]",gradual,"[2663, 2963]"
441,log_304_1708942562.xes,drift_3,sudden,change_info_1,"[143, 143, 143, 143]",sudden,[4275]
442,log_305_1708942564.xes,drift_1,gradual,change_info_1,"[109, 109, 137, 137]",gradual,"[1945, 2456]"
443,log_307_1708942566.xes,drift_1,gradual,change_info_1,"[42, 42, 57, 57]",gradual,"[1325, 1816]"
444,log_307_1708942566.xes,drift_2,sudden,change_info_1,"[106, 106, 106, 106]",sudden,[3387]
445,log_307_1708942566.xes,drift_3,sudden,change_info_1,"[158, 158, 158, 158]",sudden,[5044]
446,log_309_1708942570.xes,drift_1,gradual,change_info_1,"[51, 51, 64, 64]",gradual,"[1852, 2334]"
447,log_309_1708942570.xes,drift_2,sudden,change_info_1,"[97, 97, 97, 97]",sudden,[3570]
448,log_309_1708942570.xes,drift_3,gradual,change_info_1,"[148, 148, 160, 160]",gradual,"[5467, 5913]"
449,log_311_1708942574.xes,drift_1,gradual,change_info_1,"[44, 44, 57, 57]",gradual,"[1423, 1860]"
450,log_311_1708942574.xes,drift_2,sudden,change_info_1,"[106, 106, 106, 106]",sudden,[3489]
451,log_311_1708942574.xes,drift_3,sudden,change_info_1,"[145, 145, 145, 145]",sudden,[4764]
452,log_312_1708942579.xes,drift_1,sudden,change_info_1,"[103, 103, 103, 103]",sudden,[1539]
453,log_314_1708942581.xes,drift_1,gradual,change_info_1,"[74, 74, 88, 88]",gradual,"[1700, 2019]"
454,log_314_1708942581.xes,drift_2,sudden,change_info_1,"[145, 145, 145, 145]",sudden,[3317]
455,log_315_1708942585.xes,drift_1,sudden,change_info_1,"[119, 119, 119, 119]",sudden,[1776]
456,log_316_1708942588.xes,drift_1,gradual,change_info_1,"[66, 66, 82, 82]",gradual,"[1436, 1804]"
457,log_316_1708942588.xes,drift_2,gradual,change_info_1,"[138, 138, 161, 161]",gradual,"[3021, 3521]"
458,log_317_1708942594.xes,drift_1,gradual,change_info_1,"[74, 74, 106, 106]",gradual,"[1175, 1686]"
459,log_320_1708942597.xes,drift_1,gradual,change_info_1,"[79, 79, 107, 107]",gradual,"[1336, 1815]"
460,log_321_1708942601.xes,drift_1,sudden,change_info_1,"[44, 44, 44, 44]",sudden,[1731]
461,log_321_1708942601.xes,drift_2,gradual,change_info_1,"[92, 92, 103, 103]",gradual,"[3645, 4118]"
462,log_321_1708942601.xes,drift_3,gradual,change_info_1,"[141, 141, 153, 153]",gradual,"[5610, 6097]"
463,log_322_1708942606.xes,drift_1,gradual,change_info_1,"[90, 90, 110, 110]",gradual,"[1519, 1863]"
464,log_324_1708942610.xes,drift_1,gradual,change_info_1,"[76, 76, 92, 92]",gradual,"[1889, 2283]"
465,log_324_1708942610.xes,drift_2,gradual,change_info_1,"[135, 135, 157, 157]",gradual,"[3373, 3925]"
466,log_325_1708942614.xes,drift_1,sudden,change_info_1,"[46, 46, 46, 46]",sudden,[1194]
467,log_325_1708942614.xes,drift_2,gradual,change_info_1,"[104, 104, 103, 103]",gradual,"[2678, 3261]"
468,log_325_1708942614.xes,drift_3,sudden,change_info_1,"[167, 167, 167, 167]",sudden,[4332]
469,log_327_1708942620.xes,drift_1,gradual,change_info_1,"[64, 64, 86, 86]",gradual,"[1647, 2220]"
470,log_327_1708942620.xes,drift_2,gradual,change_info_1,"[132, 132, 150, 150]",gradual,"[3415, 3899]"
