log_name,drift_types,change_trace_idx
log_2851_1708943213.xes,sudden,"[(3736, 3736)]"
log_2852_1708943217.xes,,
log_2853_1708943222.xes,,
log_2854_1708943235.xes,sudden,"[(1138, 1138)]"
log_2855_1708943243.xes,,
log_2856_1708943249.xes,"sudden, sudden","[(1813, 1813), (3529, 3529)]"
log_2857_1708943252.xes,"sudden, sudden, sudden","[(1764, 1764), (3336, 3336), (4196, 4196)]"
log_2858_1708943255.xes,sudden,"[(3091, 3091)]"
log_2859_1708943262.xes,gradual,"[(1731, 1993)]"
log_285_1708942803.xes,,
log_2860_1708943265.xes,sudden,"[(1205, 1205)]"
log_2861_1708943278.xes,,
log_2862_1708943282.xes,"sudden, sudden, sudden","[(1140, 1140), (2961, 2961), (4701, 4701)]"
log_2863_1708943288.xes,sudden,"[(1316, 1316)]"
log_2864_1708943290.xes,"sudden, sudden","[(3349, 3349), (3438, 3438)]"
log_2865_1708943293.xes,sudden,"[(1021, 1021)]"
log_2866_1708943294.xes,"sudden, sudden","[(1373, 1373), (2604, 2604)]"
log_2867_1708943297.xes,,
log_2868_1708943298.xes,,
log_2869_1708943305.xes,,
log_286_1708942804.xes,sudden,"[(2013, 2013)]"
log_2870_1708943306.xes,sudden,"[(2147, 2147)]"
log_2871_1708943309.xes,,
log_2872_1708943318.xes,"sudden, sudden, sudden, sudden, gradual","[(1739, 1739), (2356, 2356), (3145, 3145), (4931, 4931), (6053, 6753)]"
log_2873_1708943322.xes,,
log_2874_1708943328.xes,,
log_2875_1708943333.xes,"sudden, sudden, sudden","[(1792, 1792), (3708, 3708), (5394, 5394)]"
log_2876_1708943337.xes,,
log_2877_1708943339.xes,,
log_2878_1708943347.xes,"sudden, sudden, sudden","[(1423, 1423), (2798, 2798), (4644, 4644)]"
log_2879_1708943356.xes,,
log_287_1708942813.xes,sudden,"[(1591, 1591)]"
log_2880_1708943359.xes,"sudden, sudden, sudden","[(1934, 1934), (3205, 3205), (5175, 5175)]"
log_2881_1708943363.xes,,
log_2882_1708943368.xes,,
log_2883_1708943378.xes,sudden,"[(1830, 1830)]"
log_2884_1708943388.xes,"sudden, sudden, sudden","[(1734, 1734), (3328, 3328), (5750, 5750)]"
log_2885_1708943397.xes,sudden,"[(1955, 1955)]"
log_2886_1708943400.xes,"sudden, sudden","[(1600, 1600), (3933, 3933)]"
log_2887_1708943407.xes,sudden,"[(2492, 2492)]"
log_2888_1708943415.xes,,
log_2889_1708943220.xes,sudden,"[(2165, 2165)]"
log_288_1708942837.xes,,
log_2890_1708943227.xes,,
log_2891_1708943234.xes,"sudden, sudden","[(4064, 4064), (6034, 6034)]"
log_2892_1708943238.xes,,
log_2893_1708943241.xes,"sudden, sudden, sudden, sudden","[(1848, 1848), (2563, 2563), (3083, 3083), (4364, 4364)]"
log_2894_1708943245.xes,sudden,"[(5212, 5212)]"
log_2895_1708943248.xes,,
log_2896_1708943255.xes,"sudden, sudden, sudden","[(1441, 1441), (2729, 2729), (4340, 4340)]"
log_2897_1708943260.xes,sudden,"[(2145, 2145)]"
log_2898_1708943267.xes,sudden,"[(1637, 1637)]"
log_2899_1708943273.xes,,
log_289_1708942843.xes,,
log_28_1708942851.xes,,
log_2900_1708943275.xes,sudden,"[(1961, 1961)]"
log_2901_1708943281.xes,,
log_2902_1708943284.xes,,
log_2903_1708943289.xes,,
log_2904_1708943293.xes,sudden,"[(5044, 5044)]"
log_2905_1708943299.xes,sudden,"[(1192, 1192)]"
log_2906_1708943301.xes,"sudden, sudden","[(1207, 1207), (3559, 3559)]"
log_2907_1708943314.xes,"sudden, sudden, sudden","[(160, 160), (1351, 1351), (3560, 3560)]"
log_2908_1708943320.xes,,
log_2909_1708943322.xes,sudden,"[(1776, 1776)]"
log_290_1708942846.xes,,
log_2910_1708943328.xes,sudden,"[(1071, 1071)]"
log_2911_1708943333.xes,,
log_2912_1708943335.xes,,
log_2913_1708943349.xes,sudden,"[(1664, 1664)]"
log_2914_1708943352.xes,"sudden, sudden","[(1900, 1900), (3286, 3286)]"
log_2915_1708943358.xes,sudden,"[(1919, 1919)]"
log_2916_1708943360.xes,,
log_2917_1708943382.xes,sudden,"[(3397, 3397)]"
log_2918_1708943387.xes,sudden,"[(3379, 3379)]"
log_2919_1708943394.xes,,
log_291_1708942855.xes,sudden,"[(1178, 1178)]"
log_2920_1708943395.xes,sudden,"[(1287, 1287)]"
log_2921_1708943397.xes,,
log_2922_1708943400.xes,sudden,"[(99, 99)]"
log_2923_1708943402.xes,"sudden, sudden, gradual","[(974, 974), (1955, 1955), (3506, 3643)]"
log_2924_1708943403.xes,"sudden, sudden","[(1941, 1941), (3832, 3832)]"
log_2925_1708943413.xes,sudden,"[(3084, 3084)]"
log_2926_1708943425.xes,"sudden, gradual, sudden, sudden","[(99, 99), (573, 2838), (3295, 3295), (4624, 4624)]"
log_2927_1708943223.xes,,
log_2928_1708943226.xes,"sudden, sudden, sudden","[(1035, 1035), (2897, 2897), (5205, 5205)]"
log_2929_1708943233.xes,,
log_292_1708942857.xes,"sudden, sudden, sudden, gradual","[(644, 644), (1971, 1971), (3076, 3076), (4376, 4557)]"
log_2930_1708943237.xes,"sudden, sudden, sudden","[(1194, 1194), (2656, 2656), (4490, 4490)]"
log_2931_1708943242.xes,,
log_2932_1708943244.xes,"sudden, sudden, sudden, sudden, sudden","[(1006, 1006), (2961, 2961), (3450, 3450), (4952, 4952), (5505, 5505)]"
log_2933_1708943251.xes,,
log_2934_1708943255.xes,,
log_2935_1708943261.xes,"sudden, sudden","[(1688, 1688), (3550, 3550)]"
log_2936_1708943272.xes,sudden,"[(1260, 1260)]"
log_2937_1708943278.xes,"sudden, sudden, sudden","[(1384, 1384), (2730, 2730), (4608, 4608)]"
log_2938_1708943290.xes,,
log_2939_1708943296.xes,"sudden, sudden, sudden","[(2243, 2243), (4325, 4325), (5521, 5521)]"
log_293_1708942859.xes,,
log_2940_1708943305.xes,,
log_2941_1708943309.xes,"sudden, sudden","[(3084, 3084), (4490, 4490)]"
log_2942_1708943312.xes,,
log_2943_1708943317.xes,,
log_2944_1708943319.xes,,
log_2945_1708943326.xes,,
log_2946_1708943333.xes,,
log_2947_1708943339.xes,,
log_2948_1708943344.xes,,
log_2949_1708943346.xes,,
log_294_1708942866.xes,sudden,"[(1820, 1820)]"
log_2950_1708943349.xes,"sudden, sudden","[(1864, 1864), (4045, 4045)]"
log_2951_1708943354.xes,,
log_2952_1708943357.xes,,
log_2953_1708943362.xes,,
log_2954_1708943363.xes,"sudden, sudden","[(1250, 1250), (2476, 2476)]"
log_2955_1708943367.xes,,
log_2956_1708943377.xes,"sudden, sudden, sudden, sudden","[(558, 558), (1736, 1736), (3696, 3696), (5673, 5673)]"
log_2957_1708943383.xes,,
log_2958_1708943391.xes,"sudden, sudden","[(3121, 3121), (5638, 5638)]"
log_2959_1708943397.xes,"sudden, sudden","[(1464, 1464), (3278, 3278)]"
log_295_1708942891.xes,,
log_2960_1708943400.xes,"sudden, sudden","[(1103, 1103), (2751, 2751)]"
log_2961_1708943404.xes,sudden,"[(1113, 1113)]"
log_2962_1708943407.xes,,
log_2963_1708943411.xes,"sudden, sudden","[(4243, 4243), (5721, 5721)]"
log_2964_1708943417.xes,sudden,"[(2590, 2590)]"
log_2965_1708943227.xes,,
log_2966_1708943230.xes,,
log_2967_1708943232.xes,"sudden, gradual","[(2062, 2062), (4024, 5507)]"
log_2968_1708943243.xes,sudden,"[(3565, 3565)]"
log_2969_1708943249.xes,sudden,"[(1745, 1745)]"
log_296_1708942894.xes,,
log_2970_1708943252.xes,,
log_2971_1708943257.xes,sudden,"[(1673, 1673)]"
log_2972_1708943267.xes,sudden,"[(1549, 1549)]"
log_2973_1708943270.xes,sudden,"[(1637, 1637)]"
log_2974_1708943276.xes,,
log_2975_1708943278.xes,"sudden, sudden, sudden","[(1590, 1590), (3378, 3378), (5077, 5077)]"
log_2976_1708943282.xes,"sudden, sudden","[(1745, 1745), (3454, 3454)]"
log_2977_1708943294.xes,sudden,"[(1621, 1621)]"
log_2978_1708943301.xes,sudden,"[(4153, 4153)]"
log_2979_1708943309.xes,,
log_297_1708942895.xes,sudden,"[(586, 586)]"
log_2980_1708943314.xes,"sudden, sudden","[(1706, 1706), (3230, 3230)]"
log_2981_1708943318.xes,sudden,"[(4395, 4395)]"
log_2982_1708943322.xes,sudden,"[(1475, 1475)]"
log_2983_1708943323.xes,sudden,"[(2340, 2340)]"
log_2984_1708943325.xes,,
log_2985_1708943328.xes,,
log_2986_1708943329.xes,,
log_2987_1708943330.xes,,
log_2988_1708943333.xes,,
log_2989_1708943342.xes,"sudden, sudden","[(1371, 1371), (3015, 3015)]"
log_298_1708942896.xes,"sudden, sudden","[(1280, 1280), (3106, 3106)]"
log_2990_1708943349.xes,sudden,"[(1555, 1555)]"
log_2991_1708943354.xes,,
log_2992_1708943356.xes,,
log_2993_1708943374.xes,,
log_2994_1708943379.xes,sudden,"[(3746, 3746)]"
log_2995_1708943390.xes,sudden,"[(1320, 1320)]"
log_2996_1708943392.xes,sudden,"[(1319, 1319)]"
log_2997_1708943395.xes,sudden,"[(1236, 1236)]"
log_2998_1708943398.xes,"gradual, sudden, sudden, sudden","[(3429, 4540), (5206, 5206), (5560, 5560), (6032, 6032)]"
log_2999_1708943400.xes,sudden,"[(1956, 1956)]"
log_299_1708942901.xes,,
log_29_1708942856.xes,,
log_2_1708942735.xes,,
log_3000_1708943404.xes,"sudden, sudden, sudden","[(1219, 1219), (1926, 1926), (3649, 3649)]"
log_3001_1708943408.xes,,
log_3002_1708943410.xes,,
log_3003_1708943229.xes,,
log_3004_1708943233.xes,,
log_3005_1708943235.xes,,
log_3006_1708943238.xes,sudden,"[(3446, 3446)]"
log_3007_1708943242.xes,,
log_3008_1708943243.xes,sudden,"[(1320, 1320)]"
log_3009_1708943247.xes,,
log_300_1708942903.xes,sudden,"[(1059, 1059)]"
log_3010_1708943249.xes,,
log_3011_1708943251.xes,,
log_3012_1708943265.xes,"sudden, sudden","[(107, 107), (1226, 1226)]"
log_3013_1708943267.xes,,
log_3014_1708943268.xes,"sudden, sudden","[(2008, 2008), (4060, 4060)]"
log_3015_1708943272.xes,,
log_3016_1708943276.xes,,
log_3017_1708943282.xes,,
log_3018_1708943285.xes,,
log_3019_1708943288.xes,sudden,"[(5118, 5118)]"
log_301_1708942905.xes,,
log_3020_1708943297.xes,"sudden, sudden","[(2149, 2149), (3951, 3951)]"
log_3021_1708943304.xes,,
log_3022_1708943307.xes,sudden,"[(1926, 1926)]"
log_3023_1708943309.xes,,
log_3024_1708943310.xes,sudden,"[(1173, 1173)]"
log_3025_1708943312.xes,"sudden, sudden","[(1250, 1250), (3099, 3099)]"
log_3026_1708943315.xes,"sudden, sudden, sudden, sudden, sudden","[(120, 120), (241, 241), (1964, 1964), (3528, 3528), (5197, 5197)]"
log_3027_1708943321.xes,sudden,"[(6024, 6024)]"
log_3028_1708943339.xes,sudden,"[(2027, 2027)]"
log_3029_1708943351.xes,sudden,"[(1188, 1188)]"
log_302_1708942907.xes,,
log_3030_1708943355.xes,,
log_3031_1708943360.xes,,
log_3032_1708943363.xes,,
log_3033_1708943367.xes,"sudden, sudden","[(2167, 2167), (3887, 3887)]"
log_3034_1708943374.xes,,
log_3035_1708943374.xes,sudden,"[(1430, 1430)]"
log_3036_1708943377.xes,"sudden, sudden","[(1440, 1440), (3113, 3113)]"
log_3037_1708943388.xes,,
log_3038_1708943393.xes,,
log_3039_1708943397.xes,sudden,"[(1102, 1102)]"
log_303_1708942910.xes,sudden,"[(3259, 3259)]"
log_3040_1708943399.xes,,
log_3041_1708943250.xes,,
log_3042_1708943257.xes,sudden,"[(1578, 1578)]"
log_3043_1708943262.xes,sudden,"[(2973, 2973)]"
log_3044_1708943272.xes,"sudden, sudden, sudden, sudden","[(1482, 1482), (3200, 3200), (4292, 4292), (4461, 4461)]"
log_3045_1708943277.xes,sudden,"[(1993, 1993)]"
log_3046_1708943280.xes,"sudden, sudden","[(1186, 1186), (3093, 3093)]"
log_3047_1708943288.xes,,
log_3048_1708943298.xes,sudden,"[(2273, 2273)]"
log_3049_1708943302.xes,"sudden, sudden, gradual","[(1539, 1539), (3312, 3312), (5229, 6207)]"
log_304_1708942915.xes,"sudden, sudden, sudden","[(1809, 1809), (3764, 3764), (4812, 4812)]"
log_3050_1708943307.xes,"sudden, sudden","[(2209, 2209), (4282, 4282)]"
log_3051_1708943319.xes,sudden,"[(1260, 1260)]"
log_3052_1708943334.xes,,
log_3053_1708943341.xes,gradual,"[(328, 730)]"
log_3054_1708943343.xes,,
log_3055_1708943362.xes,"sudden, sudden, sudden","[(1948, 1948), (3460, 3460), (5474, 5474)]"
log_3056_1708943370.xes,sudden,"[(1643, 1643)]"
log_3057_1708943372.xes,,
log_3058_1708943374.xes,sudden,"[(1301, 1301)]"
log_3059_1708943382.xes,"sudden, sudden, sudden, gradual, sudden","[(1634, 1634), (1797, 1797), (3357, 3357), (4132, 4315), (4934, 4934)]"
log_305_1708942732.xes,"sudden, sudden, sudden","[(1410, 1410), (3591, 3591), (4862, 4862)]"
log_3060_1708943387.xes,sudden,"[(1294, 1294)]"
log_3061_1708943402.xes,,
log_3062_1708943407.xes,sudden,"[(2694, 2694)]"
log_3063_1708943413.xes,sudden,"[(2035, 2035)]"
log_3064_1708943416.xes,sudden,"[(1708, 1708)]"
log_3065_1708943421.xes,,
log_3066_1708943425.xes,sudden,"[(1409, 1409)]"
log_3067_1708943426.xes,,
log_3068_1708943433.xes,"sudden, sudden","[(1418, 1418), (4909, 4909)]"
log_3069_1708943441.xes,"sudden, sudden","[(1410, 1410), (3470, 3470)]"
log_306_1708942737.xes,,
log_3070_1708943443.xes,,
log_3071_1708943448.xes,,
log_3072_1708943451.xes,,
log_3073_1708943453.xes,,
log_3074_1708943456.xes,,
log_3075_1708943460.xes,"sudden, sudden","[(133, 133), (1366, 1366)]"
log_3076_1708943464.xes,,
log_3077_1708943468.xes,"sudden, sudden","[(1619, 1619), (3022, 3022)]"
log_3078_1708943471.xes,"sudden, sudden, sudden","[(1850, 1850), (3572, 3572), (4533, 4533)]"
log_3079_1708943263.xes,,
log_307_1708942745.xes,"gradual, sudden, sudden","[(1897, 1951), (3877, 3877), (4738, 4738)]"
log_3080_1708943273.xes,,
log_3081_1708943279.xes,,
log_3082_1708943282.xes,"sudden, sudden, sudden","[(1213, 1213), (1976, 1976), (2549, 2549)]"
log_3083_1708943284.xes,sudden,"[(1690, 1690)]"
log_3084_1708943287.xes,,
log_3085_1708943291.xes,sudden,"[(99, 99)]"
log_3086_1708943294.xes,"sudden, sudden","[(1164, 1164), (2831, 2831)]"
log_3087_1708943298.xes,sudden,"[(3858, 3858)]"
log_3088_1708943305.xes,gradual,"[(306, 984)]"
log_3089_1708943311.xes,,
log_308_1708942748.xes,sudden,"[(1155, 1155)]"
log_3090_1708943316.xes,"sudden, sudden, sudden","[(1928, 1928), (3164, 3164), (5520, 5520)]"
log_3091_1708943325.xes,,
log_3092_1708943337.xes,,
log_3093_1708943340.xes,,
log_3094_1708943346.xes,,
log_3095_1708943349.xes,sudden,"[(1530, 1530)]"
log_3096_1708943351.xes,,
log_3097_1708943355.xes,"sudden, sudden","[(2072, 2072), (3413, 3413)]"
log_3098_1708943360.xes,"sudden, sudden","[(3067, 3067), (5509, 5509)]"
log_3099_1708943367.xes,,
log_309_1708942749.xes,sudden,"[(1063, 1063)]"
log_30_1708942861.xes,,
log_3100_1708943368.xes,"sudden, sudden","[(2927, 2927), (4818, 4818)]"
log_3101_1708943371.xes,gradual,"[(4391, 6190)]"
log_3102_1708943378.xes,,
log_3103_1708943379.xes,,
log_3104_1708943381.xes,sudden,"[(2256, 2256)]"
log_3105_1708943388.xes,sudden,"[(3356, 3356)]"
log_3106_1708943395.xes,"sudden, sudden, sudden","[(1920, 1920), (3758, 3758), (5285, 5285)]"
log_3107_1708943401.xes,sudden,"[(1507, 1507)]"
log_3108_1708943405.xes,,
log_3109_1708943407.xes,"sudden, sudden, sudden","[(1873, 1873), (3889, 3889), (5909, 5909)]"
log_310_1708942754.xes,,
log_3110_1708943414.xes,,
log_3111_1708943415.xes,sudden,"[(3646, 3646)]"
log_3112_1708943420.xes,,
log_3113_1708943431.xes,sudden,"[(1069, 1069)]"
log_3114_1708943433.xes,sudden,"[(1902, 1902)]"
log_3115_1708943436.xes,sudden,"[(2060, 2060)]"
log_3116_1708943437.xes,sudden,"[(3373, 3373)]"
log_3117_1708943269.xes,"sudden, sudden, sudden","[(1053, 1053), (2283, 2283), (3673, 3673)]"
log_3118_1708943275.xes,sudden,"[(1941, 1941)]"
log_3119_1708943278.xes,"sudden, sudden, sudden","[(1448, 1448), (2512, 2512), (4787, 4787)]"
log_311_1708942760.xes,"sudden, sudden","[(2164, 2164), (3454, 3454)]"
log_3120_1708943284.xes,"sudden, sudden, sudden","[(1346, 1346), (3130, 3130), (4902, 4902)]"
log_3121_1708943290.xes,sudden,"[(1085, 1085)]"
log_3122_1708943293.xes,,
log_3123_1708943295.xes,sudden,"[(1359, 1359)]"
log_3124_1708943301.xes,"sudden, sudden, sudden","[(1721, 1721), (3493, 3493), (5444, 5444)]"
log_3125_1708943307.xes,"sudden, sudden, sudden","[(1656, 1656), (3148, 3148), (4764, 4764)]"
log_3126_1708943314.xes,"sudden, sudden, sudden","[(1975, 1975), (3669, 3669), (4821, 4821)]"
log_3127_1708943320.xes,sudden,"[(4199, 4199)]"
log_3128_1708943329.xes,"sudden, sudden, sudden","[(2139, 2139), (3488, 3488), (5966, 5966)]"
log_3129_1708943334.xes,,
log_312_1708942768.xes,,
log_3130_1708943337.xes,sudden,"[(1488, 1488)]"
log_3131_1708943342.xes,"sudden, sudden","[(1243, 1243), (2439, 2439)]"
log_3132_1708943345.xes,sudden,"[(1252, 1252)]"
log_3133_1708943348.xes,,
log_3134_1708943350.xes,sudden,"[(2071, 2071)]"
log_3135_1708943353.xes,,
log_3136_1708943355.xes,,
log_3137_1708943368.xes,"sudden, sudden","[(3334, 3334), (3751, 3751)]"
log_3138_1708943372.xes,sudden,"[(2741, 2741)]"
log_3139_1708943375.xes,"sudden, sudden","[(1131, 1131), (2505, 2505)]"
log_313_1708942773.xes,"sudden, sudden","[(3841, 3841), (6104, 6104)]"
log_3140_1708943376.xes,"sudden, sudden","[(3961, 3961), (5788, 5788)]"
log_3141_1708943380.xes,sudden,"[(1630, 1630)]"
log_3142_1708943386.xes,sudden,"[(1994, 1994)]"
log_3143_1708943388.xes,,
log_3144_1708943396.xes,,
log_3145_1708943398.xes,"sudden, sudden, sudden","[(1240, 1240), (2290, 2290), (3721, 3721)]"
log_3146_1708943404.xes,sudden,"[(3362, 3362)]"
log_3147_1708943408.xes,sudden,"[(1940, 1940)]"
log_3148_1708943412.xes,sudden,"[(1715, 1715)]"
log_3149_1708943414.xes,"sudden, sudden, sudden, sudden","[(1771, 1771), (1899, 1899), (2812, 2812), (3076, 3076)]"
log_314_1708942777.xes,,
log_3150_1708943416.xes,,
log_3151_1708943417.xes,,
log_3152_1708943421.xes,,
log_3153_1708943427.xes,,
log_3154_1708943432.xes,sudden,"[(1475, 1475)]"
log_3155_1708943275.xes,"sudden, sudden","[(3642, 3642), (5037, 5037)]"
log_3156_1708943282.xes,"sudden, sudden","[(1824, 1824), (3173, 3173)]"
log_3157_1708943292.xes,sudden,"[(2259, 2259)]"
log_3158_1708943300.xes,sudden,"[(2165, 2165)]"
log_3159_1708943304.xes,"sudden, sudden","[(3335, 3335), (4033, 4033)]"
log_315_1708942783.xes,,
log_3160_1708943308.xes,,
log_3161_1708943317.xes,,
log_3162_1708943318.xes,,
log_3163_1708943323.xes,"sudden, sudden, sudden","[(1389, 1389), (3024, 3024), (4669, 4669)]"
log_3164_1708943330.xes,sudden,"[(1505, 1505)]"
log_3165_1708943333.xes,,
log_3166_1708943336.xes,sudden,"[(1202, 1202)]"
log_3167_1708943342.xes,"sudden, sudden, sudden, sudden, sudden","[(508, 508), (2000, 2000), (3435, 3435), (5299, 5299), (6263, 6263)]"
log_3168_1708943348.xes,,
log_3169_1708943352.xes,,
log_316_1708942788.xes,,
log_3170_1708943352.xes,"gradual, sudden, sudden, sudden","[(472, 1058), (2355, 2355), (4627, 4627), (5515, 5515)]"
log_3171_1708943356.xes,,
log_3172_1708943358.xes,sudden,"[(2301, 2301)]"
log_3173_1708943363.xes,sudden,"[(1189, 1189)]"
log_3174_1708943366.xes,sudden,"[(1834, 1834)]"
log_3175_1708943370.xes,,
log_3176_1708943380.xes,"gradual, sudden, sudden","[(370, 615), (1996, 1996), (4245, 4245)]"
log_3177_1708943383.xes,"sudden, sudden, sudden","[(1411, 1411), (2485, 2485), (3996, 3996)]"
log_3178_1708943387.xes,sudden,"[(3124, 3124)]"
log_3179_1708943391.xes,sudden,"[(2089, 2089)]"
log_317_1708942790.xes,,
log_3180_1708943397.xes,sudden,"[(4968, 4968)]"
log_3181_1708943407.xes,,
log_3182_1708943419.xes,,
log_3183_1708943425.xes,,
log_3184_1708943426.xes,sudden,"[(3331, 3331)]"
log_3185_1708943431.xes,,
log_3186_1708943433.xes,"sudden, sudden","[(1569, 1569), (3632, 3632)]"
log_3187_1708943443.xes,"sudden, sudden","[(1719, 1719), (3515, 3515)]"
log_3188_1708943450.xes,sudden,"[(2273, 2273)]"
log_3189_1708943456.xes,sudden,"[(2416, 2416)]"
log_318_1708942796.xes,,
log_3190_1708943458.xes,,
log_3191_1708943462.xes,,
log_3192_1708943464.xes,"sudden, sudden, sudden","[(1228, 1228), (2965, 2965), (4437, 4437)]"
log_3193_1708943282.xes,sudden,"[(3997, 3997)]"
log_3194_1708943289.xes,,
log_3195_1708943293.xes,,
log_3196_1708943296.xes,"sudden, sudden, sudden","[(1600, 1600), (2880, 2880), (4395, 4395)]"
log_3197_1708943299.xes,,
log_3198_1708943301.xes,sudden,"[(2093, 2093)]"
log_3199_1708943306.xes,"sudden, sudden","[(1125, 1125), (3051, 3051)]"
log_319_1708942803.xes,sudden,"[(1495, 1495)]"
log_31_1708942866.xes,sudden,"[(1804, 1804)]"
log_3200_1708943315.xes,,
log_3201_1708943317.xes,,
log_3202_1708943318.xes,"sudden, sudden","[(2829, 2829), (4786, 4786)]"
log_3203_1708943323.xes,,
log_3204_1708943324.xes,,
log_3205_1708943330.xes,sudden,"[(1729, 1729)]"
log_3206_1708943333.xes,sudden,"[(1957, 1957)]"
log_3207_1708943346.xes,,
log_3208_1708943347.xes,,
log_3209_1708943348.xes,sudden,"[(1947, 1947)]"
log_320_1708942805.xes,,
log_3210_1708943370.xes,sudden,"[(3436, 3436)]"
log_3211_1708943379.xes,sudden,"[(2820, 2820)]"
log_3212_1708943385.xes,,
log_3213_1708943390.xes,"sudden, sudden, sudden","[(1669, 1669), (2821, 2821), (4652, 4652)]"
log_3214_1708943396.xes,"sudden, sudden","[(2957, 2957), (4216, 4216)]"
log_3215_1708943399.xes,,
log_3216_1708943404.xes,sudden,"[(3438, 3438)]"
log_3217_1708943413.xes,sudden,"[(1386, 1386)]"
log_3218_1708943419.xes,sudden,"[(4077, 4077)]"
log_3219_1708943424.xes,,
log_321_1708942806.xes,,
log_3220_1708943426.xes,sudden,"[(2280, 2280)]"
log_3221_1708943438.xes,,
log_3222_1708943441.xes,sudden,"[(1917, 1917)]"
log_3223_1708943443.xes,"sudden, sudden","[(1675, 1675), (2827, 2827)]"
log_3224_1708943447.xes,,
log_3225_1708943448.xes,"sudden, sudden","[(1625, 1625), (2891, 2891)]"
log_3226_1708943451.xes,sudden,"[(2769, 2769)]"
log_3227_1708943456.xes,"sudden, sudden","[(1996, 1996), (3416, 3416)]"
log_3228_1708943459.xes,sudden,"[(1055, 1055)]"
log_3229_1708943460.xes,,
log_322_1708942809.xes,"sudden, sudden","[(1947, 1947), (3998, 3998)]"
log_3230_1708943461.xes,,
log_3231_1708943288.xes,sudden,"[(2189, 2189)]"
log_3232_1708943296.xes,sudden,"[(1557, 1557)]"
log_3233_1708943303.xes,,
log_3234_1708943307.xes,sudden,"[(1290, 1290)]"
log_3235_1708943310.xes,,
log_3236_1708943313.xes,"sudden, sudden","[(1316, 1316), (4577, 4577)]"
log_3237_1708943317.xes,sudden,"[(1896, 1896)]"
log_3238_1708943337.xes,sudden,"[(1541, 1541)]"
log_3239_1708943339.xes,sudden,"[(1396, 1396)]"
log_323_1708942817.xes,,
log_3240_1708943339.xes,,
log_3241_1708943340.xes,,
log_3242_1708943343.xes,sudden,"[(2067, 2067)]"
log_3243_1708943354.xes,,
log_3244_1708943369.xes,sudden,"[(1436, 1436)]"
log_3245_1708943377.xes,sudden,"[(1204, 1204)]"
log_3246_1708943380.xes,"sudden, sudden, sudden, sudden","[(1873, 1873), (2868, 2868), (3623, 3623), (4926, 4926)]"
log_3247_1708943384.xes,sudden,"[(1976, 1976)]"
log_3248_1708943387.xes,sudden,"[(1596, 1596)]"
log_3249_1708943389.xes,,
log_324_1708942821.xes,"sudden, sudden, sudden, sudden","[(108, 108), (3179, 3179), (3358, 3358), (5275, 5275)]"
log_3250_1708943392.xes,,
log_3251_1708943392.xes,sudden,"[(1953, 1953)]"
log_3252_1708943395.xes,"sudden, sudden","[(1374, 1374), (3393, 3393)]"
log_3253_1708943399.xes,"sudden, sudden, sudden","[(1382, 1382), (2588, 2588), (4577, 4577)]"
log_3254_1708943406.xes,"sudden, sudden, sudden","[(1809, 1809), (3400, 3400), (5266, 5266)]"
log_3255_1708943411.xes,sudden,"[(2901, 2901)]"
log_3256_1708943416.xes,,
log_3257_1708943417.xes,,
log_3258_1708943422.xes,"sudden, sudden","[(1687, 1687), (2910, 2910)]"
log_3259_1708943429.xes,,
log_325_1708942828.xes,,
log_3260_1708943431.xes,,
log_3261_1708943432.xes,"sudden, sudden, sudden","[(1127, 1127), (3165, 3165), (5058, 5058)]"
log_3262_1708943436.xes,,
log_3263_1708943437.xes,sudden,"[(1846, 1846)]"
log_3264_1708943438.xes,,
log_3265_1708943440.xes,,
log_3266_1708943441.xes,sudden,"[(1635, 1635)]"
log_3267_1708943443.xes,sudden,"[(1772, 1772)]"
log_3268_1708943446.xes,sudden,"[(4298, 4298)]"
log_3269_1708943290.xes,sudden,"[(2267, 2267)]"
log_326_1708942837.xes,,
log_3270_1708943294.xes,,
log_3271_1708943297.xes,sudden,"[(1693, 1693)]"
log_3272_1708943305.xes,sudden,"[(1355, 1355)]"
log_3273_1708943308.xes,,
log_3274_1708943312.xes,"sudden, sudden","[(1436, 1436), (2861, 2861)]"
log_3275_1708943316.xes,sudden,"[(1726, 1726)]"
log_3276_1708943318.xes,,
log_3277_1708943325.xes,sudden,"[(2671, 2671)]"
log_3278_1708943331.xes,,
log_3279_1708943334.xes,"sudden, sudden","[(1807, 1807), (3984, 3984)]"
log_327_1708942839.xes,sudden,"[(5628, 5628)]"
log_3280_1708943340.xes,"gradual, sudden","[(140, 346), (1953, 1953)]"
log_3281_1708943343.xes,sudden,"[(1719, 1719)]"
log_3282_1708943346.xes,,
log_3283_1708943349.xes,"sudden, sudden","[(2150, 2150), (3248, 3248)]"
log_3284_1708943355.xes,sudden,"[(1661, 1661)]"
log_3285_1708943358.xes,,
log_3286_1708943364.xes,,
log_3287_1708943366.xes,"sudden, sudden, sudden","[(1634, 1634), (2869, 2869), (4597, 4597)]"
log_3288_1708943375.xes,,
log_3289_1708943378.xes,,
log_328_1708942841.xes,,
log_3290_1708943380.xes,"sudden, sudden","[(1166, 1166), (2940, 2940)]"
log_3291_1708943384.xes,,
log_3292_1708943392.xes,"sudden, sudden, sudden, sudden","[(738, 738), (1855, 1855), (3006, 3006), (4367, 4367)]"
log_3293_1708943396.xes,sudden,"[(2434, 2434)]"
