log_name,drift_types,change_trace_idx
log_2858_1708943255.xes,"sudden, sudden","[(1570, 1570), (3078, 3078)]"
log_2859_1708943262.xes,sudden,"[(1685, 1685)]"
log_285_1708942803.xes,,
log_2860_1708943265.xes,sudden,"[(1205, 1205)]"
log_2861_1708943278.xes,sudden,"[(1128, 1128)]"
log_2862_1708943282.xes,"sudden, sudden, sudden","[(1129, 1129), (2983, 2983), (4710, 4710)]"
log_2863_1708943288.xes,sudden,"[(1330, 1330)]"
log_2864_1708943290.xes,sudden,"[(1825, 1825)]"
log_2865_1708943293.xes,sudden,"[(1021, 1021)]"
log_2866_1708943294.xes,"sudden, sudden, sudden","[(1431, 1431), (2619, 2619), (4250, 4250)]"
log_2867_1708943297.xes,,
log_2868_1708943298.xes,,
log_2869_1708943305.xes,,
log_286_1708942804.xes,sudden,"[(2013, 2013)]"
log_2870_1708943306.xes,sudden,"[(2142, 2142)]"
log_2871_1708943309.xes,sudden,"[(6191, 6191)]"
log_2872_1708943318.xes,"sudden, sudden","[(1740, 1740), (3145, 3145)]"
log_2873_1708943322.xes,,
log_2874_1708943328.xes,sudden,"[(1906, 1906)]"
log_2875_1708943333.xes,"sudden, sudden, sudden","[(1799, 1799), (3725, 3725), (5406, 5406)]"
log_2876_1708943337.xes,,
log_2877_1708943339.xes,"sudden, sudden","[(1925, 1925), (3879, 3879)]"
log_2878_1708943347.xes,,
log_2879_1708943356.xes,,
log_287_1708942813.xes,sudden,"[(1591, 1591)]"
log_2880_1708943359.xes,"sudden, sudden, sudden","[(1945, 1945), (3209, 3209), (5189, 5189)]"
log_2881_1708943363.xes,,
log_2882_1708943368.xes,,
log_2883_1708943378.xes,sudden,"[(1830, 1830)]"
log_2884_1708943388.xes,sudden,"[(1794, 1794)]"
log_2885_1708943397.xes,sudden,"[(1962, 1962)]"
log_2886_1708943400.xes,"sudden, sudden","[(1595, 1595), (3928, 3928)]"
log_2887_1708943407.xes,sudden,"[(2492, 2492)]"
log_2888_1708943415.xes,sudden,"[(1360, 1360)]"
log_2889_1708943220.xes,sudden,"[(2160, 2160)]"
log_288_1708942837.xes,"sudden, sudden","[(1626, 1626), (3221, 3221)]"
log_2890_1708943227.xes,"sudden, sudden, sudden","[(1863, 1863), (4086, 4086), (6050, 6050)]"
log_2891_1708943234.xes,"sudden, sudden, sudden","[(2001, 2001), (4088, 4088), (6043, 6043)]"
log_2892_1708943238.xes,,
log_2893_1708943241.xes,"sudden, sudden, sudden","[(1849, 1849), (3104, 3104), (4347, 4347)]"
log_2894_1708943245.xes,,
log_2895_1708943248.xes,,
log_2896_1708943255.xes,"sudden, sudden","[(1302, 1302), (4377, 4377)]"
log_2897_1708943260.xes,sudden,"[(2239, 2239)]"
log_2898_1708943267.xes,"sudden, sudden","[(1623, 1623), (3646, 3646)]"
log_2899_1708943273.xes,sudden,"[(1805, 1805)]"
log_289_1708942843.xes,,
log_28_1708942851.xes,,
log_2900_1708943275.xes,sudden,"[(1961, 1961)]"
log_2901_1708943281.xes,,
log_2902_1708943284.xes,,
log_2903_1708943289.xes,sudden,"[(1540, 1540)]"
log_2904_1708943293.xes,sudden,"[(5044, 5044)]"
log_2905_1708943299.xes,sudden,"[(1176, 1176)]"
log_2906_1708943301.xes,"sudden, sudden","[(1207, 1207), (3533, 3533)]"
log_2907_1708943314.xes,"sudden, sudden","[(1361, 1361), (3562, 3562)]"
log_2908_1708943320.xes,"sudden, sudden","[(1123, 1123), (2952, 2952)]"
log_2909_1708943322.xes,sudden,"[(1741, 1741)]"
log_290_1708942846.xes,"sudden, sudden","[(2099, 2099), (5679, 5679)]"
log_2910_1708943328.xes,sudden,"[(1071, 1071)]"
log_2911_1708943333.xes,,
log_2912_1708943335.xes,,
log_2913_1708943349.xes,sudden,"[(1269, 1269)]"
log_2914_1708943352.xes,"sudden, sudden","[(1887, 1887), (3275, 3275)]"
log_2915_1708943358.xes,sudden,"[(1918, 1918)]"
log_2916_1708943360.xes,,
log_2917_1708943382.xes,"sudden, sudden","[(2019, 2019), (3480, 3480)]"
log_2918_1708943387.xes,"sudden, sudden","[(1750, 1750), (3392, 3392)]"
log_2919_1708943394.xes,,
log_291_1708942855.xes,,
log_2920_1708943395.xes,sudden,"[(1362, 1362)]"
log_2921_1708943397.xes,sudden,"[(1456, 1456)]"
log_2922_1708943400.xes,sudden,"[(1369, 1369)]"
log_2923_1708943402.xes,sudden,"[(1847, 1847)]"
log_2924_1708943403.xes,"sudden, sudden","[(1966, 1966), (3837, 3837)]"
log_2925_1708943413.xes,sudden,"[(3084, 3084)]"
log_2926_1708943425.xes,sudden,"[(3296, 3296)]"
log_2927_1708943223.xes,sudden,"[(1102, 1102)]"
log_2928_1708943226.xes,,
log_2929_1708943233.xes,,
log_292_1708942857.xes,"sudden, sudden","[(1616, 1616), (3055, 3055)]"
log_2930_1708943237.xes,"sudden, sudden, sudden","[(1185, 1185), (2656, 2656), (4488, 4488)]"
log_2931_1708943242.xes,sudden,"[(2213, 2213)]"
log_2932_1708943244.xes,"sudden, sudden, sudden","[(992, 992), (2961, 2961), (4988, 4988)]"
log_2933_1708943251.xes,,
log_2934_1708943255.xes,sudden,"[(3632, 3632)]"
log_2935_1708943261.xes,,
log_2936_1708943272.xes,sudden,"[(1260, 1260)]"
log_2937_1708943278.xes,sudden,"[(1419, 1419)]"
log_2938_1708943290.xes,sudden,"[(1920, 1920)]"
log_2939_1708943296.xes,,
log_293_1708942859.xes,"sudden, sudden","[(1916, 1916), (4043, 4043)]"
log_2940_1708943305.xes,,
log_2941_1708943309.xes,"sudden, sudden, sudden","[(1489, 1489), (3078, 3078), (4525, 4525)]"
log_2942_1708943312.xes,,
log_2943_1708943317.xes,,
log_2944_1708943319.xes,,
log_2945_1708943326.xes,"sudden, sudden","[(2027, 2027), (3805, 3805)]"
log_2946_1708943333.xes,,
log_2947_1708943339.xes,,
log_2948_1708943344.xes,sudden,"[(1151, 1151)]"
log_2949_1708943346.xes,sudden,"[(2029, 2029)]"
log_294_1708942866.xes,sudden,"[(1820, 1820)]"
log_2950_1708943349.xes,sudden,"[(1864, 1864)]"
log_2951_1708943354.xes,"sudden, sudden","[(1722, 1722), (2898, 2898)]"
log_2952_1708943357.xes,,
log_2953_1708943362.xes,,
log_2954_1708943363.xes,,
log_2955_1708943367.xes,sudden,"[(1622, 1622)]"
log_2956_1708943377.xes,"sudden, sudden, sudden","[(1730, 1730), (3728, 3728), (5661, 5661)]"
log_2957_1708943383.xes,,
log_2958_1708943391.xes,"sudden, sudden, sudden","[(1285, 1285), (3121, 3121), (5638, 5638)]"
log_2959_1708943397.xes,"sudden, sudden","[(1471, 1471), (3294, 3294)]"
log_295_1708942891.xes,,
log_2960_1708943400.xes,,
log_2961_1708943404.xes,sudden,"[(1146, 1146)]"
log_2962_1708943407.xes,"sudden, sudden","[(1146, 1146), (3104, 3104)]"
log_2963_1708943411.xes,"sudden, sudden, sudden","[(2282, 2282), (4308, 4308), (5798, 5798)]"
log_2964_1708943417.xes,,
log_2965_1708943227.xes,,
log_2966_1708943230.xes,,
log_2967_1708943232.xes,"sudden, sudden","[(2048, 2048), (3816, 3816)]"
log_2968_1708943243.xes,sudden,"[(3565, 3565)]"
log_2969_1708943249.xes,sudden,"[(1761, 1761)]"
log_296_1708942894.xes,,
log_2970_1708943252.xes,,
log_2971_1708943257.xes,sudden,"[(1673, 1673)]"
log_2972_1708943267.xes,sudden,"[(1549, 1549)]"
log_2973_1708943270.xes,sudden,"[(1646, 1646)]"
log_2974_1708943276.xes,,
log_2975_1708943278.xes,"sudden, sudden, sudden","[(1593, 1593), (3368, 3368), (5073, 5073)]"
log_2976_1708943282.xes,,
log_2977_1708943294.xes,sudden,"[(1621, 1621)]"
log_2978_1708943301.xes,gradual,"[(3246, 3472)]"
log_2979_1708943309.xes,,
log_297_1708942895.xes,,
log_2980_1708943314.xes,"sudden, sudden","[(1736, 1736), (3214, 3214)]"
log_2981_1708943318.xes,sudden,"[(4355, 4355)]"
log_2982_1708943322.xes,sudden,"[(1491, 1491)]"
log_2983_1708943323.xes,,
log_2984_1708943325.xes,,
log_2985_1708943328.xes,,
log_2986_1708943329.xes,,
log_2987_1708943330.xes,,
log_2988_1708943333.xes,,
log_2989_1708943342.xes,sudden,"[(1309, 1309)]"
log_298_1708942896.xes,"sudden, sudden","[(1282, 1282), (3106, 3106)]"
log_2990_1708943349.xes,sudden,"[(1555, 1555)]"
log_2991_1708943354.xes,,
log_2992_1708943356.xes,,
log_2993_1708943374.xes,,
log_2994_1708943379.xes,sudden,"[(3746, 3746)]"
log_2995_1708943390.xes,sudden,"[(1350, 1350)]"
log_2996_1708943392.xes,sudden,"[(1316, 1316)]"
log_2997_1708943395.xes,sudden,"[(1227, 1227)]"
log_2998_1708943398.xes,"sudden, sudden, sudden, sudden","[(1404, 1404), (3314, 3314), (5566, 5566), (6636, 6636)]"
log_2999_1708943400.xes,sudden,"[(1956, 1956)]"
log_299_1708942901.xes,"sudden, sudden","[(1316, 1316), (2514, 2514)]"
log_29_1708942856.xes,sudden,"[(1738, 1738)]"
log_2_1708942735.xes,sudden,"[(1320, 1320)]"
log_3000_1708943404.xes,"sudden, sudden, sudden","[(1133, 1133), (1927, 1927), (3649, 3649)]"
log_3001_1708943408.xes,,
log_3002_1708943410.xes,,
log_3003_1708943229.xes,,
log_3004_1708943233.xes,sudden,"[(2379, 2379)]"
log_3005_1708943235.xes,sudden,"[(1299, 1299)]"
log_3006_1708943238.xes,"sudden, sudden","[(1530, 1530), (3460, 3460)]"
log_3007_1708943242.xes,,
log_3008_1708943243.xes,sudden,"[(1320, 1320)]"
log_3009_1708943247.xes,,
log_300_1708942903.xes,sudden,"[(1059, 1059)]"
log_3010_1708943249.xes,,
log_3011_1708943251.xes,"sudden, sudden, sudden","[(2121, 2121), (4241, 4241), (6521, 6521)]"
log_3012_1708943265.xes,sudden,"[(1218, 1218)]"
log_3013_1708943267.xes,,
log_3014_1708943268.xes,"sudden, sudden","[(2005, 2005), (4062, 4062)]"
log_3015_1708943272.xes,sudden,"[(1684, 1684)]"
log_3016_1708943276.xes,sudden,"[(2817, 2817)]"
log_3017_1708943282.xes,,
log_3018_1708943285.xes,,
log_3019_1708943288.xes,sudden,"[(5121, 5121)]"
log_301_1708942905.xes,,
log_3020_1708943297.xes,,
log_3021_1708943304.xes,,
log_3022_1708943307.xes,sudden,"[(1936, 1936)]"
log_3023_1708943309.xes,,
log_3024_1708943310.xes,sudden,"[(1173, 1173)]"
log_3025_1708943312.xes,"sudden, sudden","[(1286, 1286), (3109, 3109)]"
log_3026_1708943315.xes,"sudden, sudden, sudden","[(1942, 1942), (3536, 3536), (5200, 5200)]"
log_3027_1708943321.xes,sudden,"[(6119, 6119)]"
log_3028_1708943339.xes,sudden,"[(2035, 2035)]"
log_3029_1708943351.xes,sudden,"[(1185, 1185)]"
log_302_1708942907.xes,,
log_3030_1708943355.xes,,
log_3031_1708943360.xes,"sudden, sudden, sudden","[(1324, 1324), (3183, 3183), (5457, 5457)]"
log_3032_1708943363.xes,,
log_3033_1708943367.xes,,
log_3034_1708943374.xes,,
log_3035_1708943374.xes,sudden,"[(1449, 1449)]"
log_3036_1708943377.xes,sudden,"[(1500, 1500)]"
log_3037_1708943388.xes,,
log_3038_1708943393.xes,sudden,"[(2253, 2253)]"
log_3039_1708943397.xes,sudden,"[(1102, 1102)]"
log_303_1708942910.xes,"sudden, sudden","[(1298, 1298), (3297, 3297)]"
log_3040_1708943399.xes,,
log_3041_1708943250.xes,,
log_3042_1708943257.xes,sudden,"[(1586, 1586)]"
log_3043_1708943262.xes,"sudden, sudden","[(1565, 1565), (3042, 3042)]"
log_3044_1708943272.xes,"sudden, sudden","[(1390, 1390), (4461, 4461)]"
log_3045_1708943277.xes,sudden,"[(2007, 2007)]"
log_3046_1708943280.xes,"sudden, sudden","[(1203, 1203), (3081, 3081)]"
log_3047_1708943288.xes,,
log_3048_1708943298.xes,"sudden, sudden","[(2251, 2251), (3532, 3532)]"
log_3049_1708943302.xes,,
log_304_1708942915.xes,"sudden, sudden","[(1809, 1809), (3764, 3764)]"
log_3050_1708943307.xes,,
log_3051_1708943319.xes,sudden,"[(1260, 1260)]"
log_3052_1708943334.xes,,
log_3053_1708943341.xes,sudden,"[(1462, 1462)]"
log_3054_1708943343.xes,sudden,"[(1579, 1579)]"
log_3055_1708943362.xes,,
log_3056_1708943370.xes,sudden,"[(1666, 1666)]"
log_3057_1708943372.xes,,
log_3058_1708943374.xes,sudden,"[(1301, 1301)]"
log_3059_1708943382.xes,"sudden, sudden, sudden","[(1797, 1797), (3348, 3348), (4919, 4919)]"
log_305_1708942732.xes,,
log_3060_1708943387.xes,sudden,"[(1294, 1294)]"
log_3061_1708943402.xes,,
log_3062_1708943407.xes,sudden,"[(4054, 4054)]"
log_3063_1708943413.xes,sudden,"[(2011, 2011)]"
log_3064_1708943416.xes,sudden,"[(1645, 1645)]"
log_3065_1708943421.xes,,
log_3066_1708943425.xes,,
log_3067_1708943426.xes,"gradual, sudden","[(2520, 3305), (5916, 5916)]"
log_3068_1708943433.xes,"sudden, sudden, sudden","[(1357, 1357), (3003, 3003), (4872, 4872)]"
log_3069_1708943441.xes,"sudden, sudden","[(1410, 1410), (3470, 3470)]"
log_306_1708942737.xes,,
log_3070_1708943443.xes,,
log_3071_1708943448.xes,"sudden, sudden, sudden","[(1330, 1330), (2834, 2834), (4012, 4012)]"
log_3072_1708943451.xes,,
log_3073_1708943453.xes,"sudden, sudden","[(1905, 1905), (2947, 2947)]"
log_3074_1708943456.xes,sudden,"[(3328, 3328)]"
log_3075_1708943460.xes,sudden,"[(1366, 1366)]"
log_3076_1708943464.xes,,
log_3077_1708943468.xes,sudden,"[(1685, 1685)]"
log_3078_1708943471.xes,,
log_3079_1708943263.xes,,
log_307_1708942745.xes,,
log_3080_1708943273.xes,"sudden, sudden","[(1829, 1829), (3275, 3275)]"
log_3081_1708943279.xes,,
log_3082_1708943282.xes,,
log_3083_1708943284.xes,"sudden, sudden","[(1648, 1648), (2851, 2851)]"
log_3084_1708943287.xes,,
log_3085_1708943291.xes,,
log_3086_1708943294.xes,,
log_3087_1708943298.xes,,
log_3088_1708943305.xes,sudden,"[(1968, 1968)]"
log_3089_1708943311.xes,,
log_308_1708942748.xes,sudden,"[(1149, 1149)]"
log_3090_1708943316.xes,,
log_3091_1708943325.xes,,
log_3092_1708943337.xes,,
log_3093_1708943340.xes,,
log_3094_1708943346.xes,sudden,"[(1835, 1835)]"
log_3095_1708943349.xes,sudden,"[(1549, 1549)]"
log_3096_1708943351.xes,,
log_3097_1708943355.xes,"sudden, sudden","[(1970, 1970), (3434, 3434)]"
log_3098_1708943360.xes,,
log_3099_1708943367.xes,,
log_309_1708942749.xes,sudden,"[(1063, 1063)]"
log_30_1708942861.xes,,
log_3100_1708943368.xes,"sudden, sudden, sudden","[(1701, 1701), (2929, 2929), (4829, 4829)]"
log_3101_1708943371.xes,"sudden, sudden, sudden","[(2275, 2275), (4349, 4349), (6356, 6356)]"
log_3102_1708943378.xes,,
log_3103_1708943379.xes,,
log_3104_1708943381.xes,sudden,"[(2306, 2306)]"
log_3105_1708943388.xes,"sudden, sudden","[(1893, 1893), (3356, 3356)]"
log_3106_1708943395.xes,"sudden, sudden, sudden","[(2026, 2026), (3751, 3751), (5285, 5285)]"
log_3107_1708943401.xes,sudden,"[(1507, 1507)]"
log_3108_1708943405.xes,,
log_3109_1708943407.xes,,
log_310_1708942754.xes,,
log_3110_1708943414.xes,,
log_3111_1708943415.xes,"sudden, sudden","[(1685, 1685), (3712, 3712)]"
log_3112_1708943420.xes,"sudden, sudden, sudden","[(1851, 1851), (3835, 3835), (5669, 5669)]"
log_3113_1708943431.xes,sudden,"[(1056, 1056)]"
log_3114_1708943433.xes,sudden,"[(1776, 1776)]"
log_3115_1708943436.xes,sudden,"[(1780, 1780)]"
log_3116_1708943437.xes,"sudden, sudden","[(2003, 2003), (3386, 3386)]"
log_3117_1708943269.xes,sudden,"[(1063, 1063)]"
log_3118_1708943275.xes,sudden,"[(1941, 1941)]"
log_3119_1708943278.xes,,
log_311_1708942760.xes,,
log_3120_1708943284.xes,,
log_3121_1708943290.xes,sudden,"[(1088, 1088)]"
log_3122_1708943293.xes,,
log_3123_1708943295.xes,sudden,"[(1359, 1359)]"
log_3124_1708943301.xes,sudden,"[(1717, 1717)]"
log_3125_1708943307.xes,,
log_3126_1708943314.xes,"sudden, sudden","[(2026, 2026), (3698, 3698)]"
log_3127_1708943320.xes,"sudden, sudden","[(2009, 2009), (4230, 4230)]"
log_3128_1708943329.xes,,
log_3129_1708943334.xes,sudden,"[(1904, 1904)]"
log_312_1708942768.xes,,
log_3130_1708943337.xes,sudden,"[(1488, 1488)]"
log_3131_1708943342.xes,"sudden, sudden","[(1239, 1239), (2478, 2478)]"
log_3132_1708943345.xes,sudden,"[(1249, 1249)]"
log_3133_1708943348.xes,,
log_3134_1708943350.xes,sudden,"[(2062, 2062)]"
log_3135_1708943353.xes,sudden,"[(1822, 1822)]"
log_3136_1708943355.xes,sudden,"[(1482, 1482)]"
log_3137_1708943368.xes,"sudden, sudden","[(1700, 1700), (3377, 3377)]"
log_3138_1708943372.xes,"sudden, sudden, sudden","[(1755, 1755), (2761, 2761), (4089, 4089)]"
log_3139_1708943375.xes,,
log_313_1708942773.xes,"sudden, sudden, sudden","[(1911, 1911), (3929, 3929), (6152, 6152)]"
log_3140_1708943376.xes,"sudden, sudden","[(3961, 3961), (5788, 5788)]"
log_3141_1708943380.xes,,
log_3142_1708943386.xes,sudden,"[(2005, 2005)]"
log_3143_1708943388.xes,"sudden, sudden, sudden","[(1353, 1353), (3141, 3141), (5676, 5676)]"
log_3144_1708943396.xes,sudden,"[(1581, 1581)]"
log_3145_1708943398.xes,,
log_3146_1708943404.xes,"sudden, sudden","[(2010, 2010), (3469, 3469)]"
log_3147_1708943408.xes,sudden,"[(1956, 1956)]"
log_3148_1708943412.xes,sudden,"[(1715, 1715)]"
log_3149_1708943414.xes,"sudden, sudden, sudden","[(911, 911), (1582, 1582), (2812, 2812)]"
log_314_1708942777.xes,,
log_3150_1708943416.xes,,
log_3151_1708943417.xes,,
log_3152_1708943421.xes,,
log_3153_1708943427.xes,,
log_3154_1708943432.xes,sudden,"[(1491, 1491)]"
log_3155_1708943275.xes,"sudden, sudden","[(3705, 3705), (5036, 5036)]"
log_3156_1708943282.xes,sudden,"[(1852, 1852)]"
log_3157_1708943292.xes,sudden,"[(2225, 2225)]"
log_3158_1708943300.xes,sudden,"[(2174, 2174)]"
log_3159_1708943304.xes,"sudden, sudden","[(1756, 1756), (4035, 4035)]"
log_315_1708942783.xes,,
log_3160_1708943308.xes,,
log_3161_1708943317.xes,,
log_3162_1708943318.xes,,
log_3163_1708943323.xes,,
log_3164_1708943330.xes,sudden,"[(1496, 1496)]"
log_3165_1708943333.xes,,
log_3166_1708943336.xes,sudden,"[(1202, 1202)]"
log_3167_1708943342.xes,,
log_3168_1708943348.xes,"sudden, sudden","[(1357, 1357), (3146, 3146)]"
log_3169_1708943352.xes,,
log_316_1708942788.xes,sudden,"[(2091, 2091)]"
log_3170_1708943352.xes,,
log_3171_1708943356.xes,,
log_3172_1708943358.xes,sudden,"[(2261, 2261)]"
log_3173_1708943363.xes,sudden,"[(1189, 1189)]"
log_3174_1708943366.xes,"sudden, sudden","[(1782, 1782), (3092, 3092)]"
log_3175_1708943370.xes,,
log_3176_1708943380.xes,sudden,"[(2007, 2007)]"
log_3177_1708943383.xes,"sudden, sudden, sudden","[(1485, 1485), (2521, 2521), (4032, 4032)]"
log_3178_1708943387.xes,sudden,"[(3124, 3124)]"
log_3179_1708943391.xes,sudden,"[(2088, 2088)]"
log_317_1708942790.xes,,
log_3180_1708943397.xes,"sudden, sudden","[(3243, 3243), (5071, 5071)]"
log_3181_1708943407.xes,,
log_3182_1708943419.xes,"sudden, sudden, sudden","[(1153, 1153), (1971, 1971), (2536, 2536)]"
log_3183_1708943425.xes,,
log_3184_1708943426.xes,sudden,"[(3337, 3337)]"
log_3185_1708943431.xes,,
log_3186_1708943433.xes,,
log_3187_1708943443.xes,"sudden, sudden","[(1754, 1754), (3511, 3511)]"
log_3188_1708943450.xes,sudden,"[(2238, 2238)]"
log_3189_1708943456.xes,,
log_318_1708942796.xes,sudden,"[(2168, 2168)]"
log_3190_1708943458.xes,"sudden, sudden","[(1347, 1347), (3510, 3510)]"
log_3191_1708943462.xes,,
log_3192_1708943464.xes,sudden,"[(1202, 1202)]"
log_3193_1708943282.xes,sudden,"[(3962, 3962)]"
log_3194_1708943289.xes,sudden,"[(3564, 3564)]"
log_3195_1708943293.xes,,
log_3196_1708943296.xes,"sudden, sudden, sudden","[(1614, 1614), (2884, 2884), (4448, 4448)]"
log_3197_1708943299.xes,sudden,"[(3824, 3824)]"
log_3198_1708943301.xes,sudden,"[(2093, 2093)]"
log_3199_1708943306.xes,"sudden, sudden","[(1125, 1125), (3046, 3046)]"
log_319_1708942803.xes,sudden,"[(1517, 1517)]"
log_31_1708942866.xes,,
log_3200_1708943315.xes,,
log_3201_1708943317.xes,,
log_3202_1708943318.xes,"sudden, sudden","[(2789, 2789), (4784, 4784)]"
log_3203_1708943323.xes,,
log_3204_1708943324.xes,"sudden, sudden","[(1335, 1335), (2996, 2996)]"
log_3205_1708943330.xes,sudden,"[(1725, 1725)]"
log_3206_1708943333.xes,"sudden, sudden","[(1967, 1967), (3883, 3883)]"
log_3207_1708943346.xes,,
log_3208_1708943347.xes,,
log_3209_1708943348.xes,sudden,"[(1947, 1947)]"
log_320_1708942805.xes,,
log_3210_1708943370.xes,sudden,"[(2373, 2373)]"
log_3211_1708943379.xes,gradual,"[(3014, 3600)]"
log_3212_1708943385.xes,,
log_3213_1708943390.xes,sudden,"[(1657, 1657)]"
log_3214_1708943396.xes,"sudden, sudden","[(2953, 2953), (4200, 4200)]"
log_3215_1708943399.xes,,
log_3216_1708943404.xes,sudden,"[(3391, 3391)]"
log_3217_1708943413.xes,sudden,"[(1423, 1423)]"
log_3218_1708943419.xes,,
log_3219_1708943424.xes,,
log_321_1708942806.xes,sudden,"[(1129, 1129)]"
log_3220_1708943426.xes,sudden,"[(2280, 2280)]"
log_3221_1708943438.xes,,
log_3222_1708943441.xes,sudden,"[(1917, 1917)]"
log_3223_1708943443.xes,"sudden, sudden","[(1664, 1664), (2827, 2827)]"
log_3224_1708943447.xes,sudden,"[(1593, 1593)]"
log_3225_1708943448.xes,,
log_3226_1708943451.xes,sudden,"[(2769, 2769)]"
log_3227_1708943456.xes,sudden,"[(1961, 1961)]"
log_3228_1708943459.xes,sudden,"[(1055, 1055)]"
log_3229_1708943460.xes,,
log_322_1708942809.xes,sudden,"[(1920, 1920)]"
log_3230_1708943461.xes,gradual,"[(2144, 3552)]"
log_3231_1708943288.xes,sudden,"[(2189, 2189)]"
log_3232_1708943296.xes,sudden,"[(1551, 1551)]"
log_3233_1708943303.xes,,
log_3234_1708943307.xes,sudden,"[(1290, 1290)]"
log_3235_1708943310.xes,,
log_3236_1708943313.xes,sudden,"[(1345, 1345)]"
log_3237_1708943317.xes,sudden,"[(1896, 1896)]"
log_3238_1708943337.xes,sudden,"[(1664, 1664)]"
log_3239_1708943339.xes,sudden,"[(1410, 1410)]"
log_323_1708942817.xes,sudden,"[(1300, 1300)]"
log_3240_1708943339.xes,,
log_3241_1708943340.xes,"sudden, sudden","[(1541, 1541), (3005, 3005)]"
log_3242_1708943343.xes,,
log_3243_1708943354.xes,gradual,"[(3833, 4593)]"
log_3244_1708943369.xes,sudden,"[(1437, 1437)]"
log_3245_1708943377.xes,sudden,"[(1204, 1204)]"
log_3246_1708943380.xes,,
log_3247_1708943384.xes,sudden,"[(1961, 1961)]"
log_3248_1708943387.xes,sudden,"[(1601, 1601)]"
log_3249_1708943389.xes,sudden,"[(2118, 2118)]"
log_324_1708942821.xes,"sudden, sudden","[(3357, 3357), (5289, 5289)]"
log_3250_1708943392.xes,sudden,"[(1334, 1334)]"
log_3251_1708943392.xes,sudden,"[(1953, 1953)]"
log_3252_1708943395.xes,sudden,"[(1374, 1374)]"
log_3253_1708943399.xes,,
log_3254_1708943406.xes,"sudden, sudden, sudden","[(1813, 1813), (3408, 3408), (5258, 5258)]"
log_3255_1708943411.xes,sudden,"[(2901, 2901)]"
log_3256_1708943416.xes,sudden,"[(1096, 1096)]"
log_3257_1708943417.xes,,
log_3258_1708943422.xes,"sudden, sudden","[(1663, 1663), (2913, 2913)]"
log_3259_1708943429.xes,sudden,"[(1328, 1328)]"
log_325_1708942828.xes,,
log_3260_1708943431.xes,,
log_3261_1708943432.xes,,
log_3262_1708943436.xes,,
log_3263_1708943437.xes,sudden,"[(1782, 1782)]"
log_3264_1708943438.xes,sudden,"[(2177, 2177)]"
log_3265_1708943440.xes,,
log_3266_1708943441.xes,sudden,"[(1648, 1648)]"
log_3267_1708943443.xes,sudden,"[(1768, 1768)]"
log_3268_1708943446.xes,sudden,"[(4351, 4351)]"
log_3269_1708943290.xes,sudden,"[(2262, 2262)]"
log_326_1708942837.xes,sudden,"[(1130, 1130)]"
log_3270_1708943294.xes,,
log_3271_1708943297.xes,sudden,"[(1693, 1693)]"
log_3272_1708943305.xes,sudden,"[(1361, 1361)]"
log_3273_1708943308.xes,,
log_3274_1708943312.xes,sudden,"[(1330, 1330)]"
log_3275_1708943316.xes,sudden,"[(1726, 1726)]"
log_3276_1708943318.xes,sudden,"[(2010, 2010)]"
log_3277_1708943325.xes,sudden,"[(2535, 2535)]"
log_3278_1708943331.xes,,
log_3279_1708943334.xes,,
log_327_1708942839.xes,,
log_3280_1708943340.xes,sudden,"[(1958, 1958)]"
log_3281_1708943343.xes,sudden,"[(1730, 1730)]"
log_3282_1708943346.xes,"sudden, sudden","[(1204, 1204), (3274, 3274)]"
log_3283_1708943349.xes,sudden,"[(2204, 2204)]"
log_3284_1708943355.xes,,
log_3285_1708943358.xes,,
log_3286_1708943364.xes,,
log_3287_1708943366.xes,,
log_3288_1708943375.xes,,
log_3289_1708943378.xes,,
log_328_1708942841.xes,,
log_3290_1708943380.xes,"sudden, sudden","[(1092, 1092), (2946, 2946)]"
log_3291_1708943384.xes,,
log_3292_1708943392.xes,sudden,"[(1855, 1855)]"
log_3293_1708943396.xes,"sudden, sudden","[(2375, 2375), (3940, 3940)]"
log_3294_1708943403.xes,sudden,"[(1944, 1944)]"
log_3295_1708943405.xes,"sudden, sudden","[(1631, 1631), (3349, 3349)]"
log_3296_1708943411.xes,"sudden, sudden, sudden","[(1622, 1622), (3741, 3741), (5629, 5629)]"
log_3297_1708943417.xes,sudden,"[(1310, 1310)]"
log_3298_1708943419.xes,,
log_3299_1708943439.xes,"sudden, sudden","[(1222, 1222), (4661, 4661)]"
log_329_1708942844.xes,,
log_32_1708942875.xes,,
log_3300_1708943445.xes,,
log_3301_1708943446.xes,"sudden, sudden, sudden","[(1787, 1787), (3249, 3249), (4813, 4813)]"
log_3302_1708943449.xes,,
log_3303_1708943453.xes,,
log_3304_1708943464.xes,,
log_3305_1708943466.xes,"sudden, gradual","[(1562, 1562), (3994, 4522)]"
log_3306_1708943469.xes,,
log_3307_1708943292.xes,,
log_3308_1708943297.xes,"sudden, sudden","[(2129, 2129), (4096, 4096)]"
log_3309_1708943301.xes,,
log_330_1708942850.xes,sudden,"[(1260, 1260)]"
log_3310_1708943302.xes,"sudden, sudden","[(1107, 1107), (2489, 2489)]"
log_3311_1708943308.xes,,
log_3312_1708943312.xes,,
log_3313_1708943319.xes,sudden,"[(2205, 2205)]"
log_3314_1708943322.xes,,
log_3315_1708943334.xes,sudden,"[(1845, 1845)]"
log_3316_1708943339.xes,sudden,"[(1898, 1898)]"
